"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Date/Time: Posted date/time of the transaction"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"Note: Reports with a start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total","Transaction status","Transaction Release Date"
"Apr 1, 2026 12:16:58 a.m. PDT","25978195091","Order","702-6362233-4206665","311008-05x50K","VIVOSUN 50-Pack 5 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","1","amazon.ca","Amazon","Pembroke","Ontario","K8A 4H","Combined TCS+MTC","26.09","3.39","0","0","0","0","0","0","0","0","-3.39","-3.91","-10.08","0","0","12.10","Released","Apr 1, 2026 12:16:58 a.m. PDT"
"Apr 1, 2026 12:16:58 a.m. PDT","25978195091","Order","702-6362233-4206665","311021-1x5K","VIVOSUN 5-Pack 1 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Pembroke","Ontario","K8A 4H","Combined TCS+MTC","15.29","1.99","0","0","0","0","0","0","0","0","-1.99","-2.29","-7.28","0","0","5.72","Released","Apr 1, 2026 12:16:58 a.m. PDT"
"Apr 1, 2026 12:16:58 a.m. PDT","25978195091","Order","702-6362233-4206665","311021-5x5KK","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Pembroke","Ontario","K8A 4H","Combined TCS+MTC","18.89","2.46","0","0","0","0","0","0","0","0","-2.46","-2.83","-7.59","0","0","8.47","Released","Apr 1, 2026 12:16:58 a.m. PDT"
"Apr 1, 2026 12:17:02 a.m. PDT","25978195091","Order","701-9399501-2879433","AP-40kitK","VIVOSUN Air Pump Kit, with 40 W 1110 GPH Commercial Air Pump, 8-Way Splitter, 2 Pcs Air Stones, 25 ft Air Tubing, 2 Pcs Check Valves, for Aquarium, Fi","1","amazon.ca","Amazon","Maple Ridge","British Columbia","V2W 1L","Combined TCS+MTC","79.99","9.60","6.99","0","0","0","0","0","-6.99","0","-9.60","-12.00","-12.33","0","0","55.66","Released","Apr 1, 2026 12:17:02 a.m. PDT"
"Apr 1, 2026 12:17:57 a.m. PDT","25978195091","Order","702-2743063-0071412","PS-002K","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Pruning Shear with Straight Stailess Steel Blades, Black and Green, 1-Pack","1","amazon.ca","Amazon","Abbotsford","British Columbia","V2S3L","Combined TCS+MTC","9.49","1.14","0","0","0","0","0","0","0","0","-1.14","-1.42","-3.86","0","0","4.21","Released","Apr 1, 2026 12:17:57 a.m. PDT"
"Apr 1, 2026 12:19:49 a.m. PDT","25978195091","Refund","701-9078104-1610619","311001-5x10K","VIVOSUN 10-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Selkirk","Manitoba","R1A 1R","Combined TCS+MTC","-29.99","-3.60","0","0","0","0","0","0","0","0","3.60","3.60","0","0","0","-26.39","Released","Apr 1, 2026 12:19:49 a.m. PDT"
"Apr 1, 2026 12:23:04 a.m. PDT","25978195091","Order","702-4867352-2339450","CHTrimer-01K","VIVOSUN 20"" Cordless Hedge Trimmer, 20V Electric Bush Trimmer, 1400 RPM Shrub Trimmer, Dual-Action Laser Blade, 3/5"" Cutting Capacity, Lightweight & C","1","amazon.ca","Amazon","Brampton","Ontario","L6V 2P","Combined TCS+MTC","59.99","7.80","0","0","0","0","0","0","0","0","-7.80","-9.00","-18.81","0","0","32.18","Released","Apr 1, 2026 12:23:04 a.m. PDT"
"Apr 1, 2026 12:26:22 a.m. PDT","25978195091","Order","702-1138276-6367444","331101-6K","VIVOSUN 6 Inch Inline Duct Fan 240 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","Wainfleet","Ontario","L0S 1V","Combined TCS+MTC","32.99","4.29","0","0","0","0","0","0","0","0","-8.58","-9.90","-10.58","0","0","8.22","Released","Apr 1, 2026 12:26:22 a.m. PDT"
"Apr 1, 2026 12:26:22 a.m. PDT","25978195091","Order","702-1138276-6367444","331101-6K","VIVOSUN 6 Inch Inline Duct Fan 240 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","Wainfleet","Ontario","L0S 1V","","32.99","4.29","0","0","0","0","0","0","0","0","0","0","-10.58","0","0","26.70","Released","Apr 1, 2026 12:26:22 a.m. PDT"
"Apr 1, 2026 12:26:43 a.m. PDT","25978195091","Order","701-8381821-1352255","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","CRYSTAL BEACH","Ontario","L0S1B","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-6.08","-7.02","-10.53","0","0","2.80","Released","Apr 1, 2026 12:26:43 a.m. PDT"
"Apr 1, 2026 12:26:43 a.m. PDT","25978195091","Order","701-8381821-1352255","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","CRYSTAL BEACH","Ontario","L0S1B","","23.39","3.04","0","0","0","0","0","0","0","0","0","0","-10.53","0","0","15.90","Released","Apr 1, 2026 12:26:43 a.m. PDT"
"Apr 1, 2026 12:28:03 a.m. PDT","25978195091","Order","701-1631207-6924218","306101W-4K","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan HVAC Vent Blower for Hydroponics Grow Tent","1","amazon.ca","Amazon","Calgary","AB","T2L 1Y","Combined TCS+MTC","37.79","1.89","0","0","0","0","0","0","0","0","-3.78","-11.34","-9.09","0","0","15.47","Released","Apr 1, 2026 12:28:03 a.m. PDT"
"Apr 1, 2026 12:28:03 a.m. PDT","25978195091","Order","701-1631207-6924218","306101W-4K","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan HVAC Vent Blower for Hydroponics Grow Tent","1","amazon.ca","Amazon","Calgary","AB","T2L 1Y","","37.79","1.89","0","0","0","0","0","0","0","0","0","0","-9.09","0","0","30.59","Released","Apr 1, 2026 12:28:03 a.m. PDT"
"Apr 1, 2026 12:29:27 a.m. PDT","25978195091","Order","702-6887891-8759419","304113-84K","VIVOSUN S848 4x8 Grow Tent 96""x48""x80"" High Reflective Mylar Tents with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS4000/VSF4","1","amazon.ca","Amazon","Aldergrove","British Columbia","V4W 3M","Combined TCS+MTC","229.35","27.52","0","0","0","0","0","0","0","0","-27.52","-34.40","-33.91","0","0","161.04","Released","Apr 1, 2026 12:29:27 a.m. PDT"
"Apr 1, 2026 12:32:35 a.m. PDT","25978195091","Order","701-1836093-0769808","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Toronto","Ontario","M6G 2C","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-3.04","-3.51","-10.53","0","0","9.35","Released","Apr 1, 2026 12:32:35 a.m. PDT"
"Apr 1, 2026 12:32:35 a.m. PDT","25978195091","Order","701-1836093-0769808","311021-5x5KK","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Toronto","Ontario","M6G 2C","Combined TCS+MTC","18.89","2.46","0","0","0","0","0","0","0","0","-2.46","-2.83","-7.59","0","0","8.47","Released","Apr 1, 2026 12:32:35 a.m. PDT"
"Apr 1, 2026 12:36:08 a.m. PDT","25978195091","Order","702-9503752-3995463","311001-3*5K","VIVOSUN 5-Pack 3 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Thorndale","Ontario","N0M 2P","Combined TCS+MTC","17.99","2.34","0","0","0","0","0","0","0","0","-2.34","-2.70","-8.11","0","0","7.18","Released","Apr 1, 2026 12:36:08 a.m. PDT"
"Apr 1, 2026 12:37:05 a.m. PDT","25978195091","Order","701-9828071-5368268","311001-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","London","Ontario","N6E 1T","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-3.04","-3.51","-10.26","0","0","9.62","Released","Apr 1, 2026 12:37:05 a.m. PDT"
"Apr 1, 2026 12:38:45 a.m. PDT","25978195091","Order","701-4889151-6773035","311021-30x5K","VIVOSUN 5-Pack 30 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Stayner","Ontario","L0M1S","Combined TCS+MTC","35.99","4.68","0","0","0","0","0","0","0","0","-4.68","-5.40","-10.62","0","0","19.97","Released","Apr 1, 2026 12:38:45 a.m. PDT"
"Apr 1, 2026 12:41:14 a.m. PDT","25978195091","Order","701-5222657-4220229","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Severn","Ontario","L3V 0W","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-3.04","-3.51","-10.53","0","0","9.35","Released","Apr 1, 2026 12:41:14 a.m. PDT"
"Apr 1, 2026 12:43:41 a.m. PDT","25978195091","Refund","702-5002535-4284213","GG-003K","VIVOSUN 4'' Depth Ground Grid, 9x17 ft, High-Density HDPE Geo Cell, 1885 lbs per sq ft Load, Foldable & Tensile, Easy Installation with Gloves, Perfec","1","amazon.ca","Amazon","Armstrong","BC","V0E 1B","Combined TCS+MTC","-109.99","-13.20","0","0","0","0","0","0","0","0","13.20","13.20","0","0","0","-96.79","Released","Apr 1, 2026 12:43:41 a.m. PDT"
"Apr 1, 2026 12:44:19 a.m. PDT","25978195091","Order","701-7607890-7383405","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Caledonia","Ontario","N3W 2N","Combined TCS+MTC","15.99","2.08","4.35","0.57","0","0","0","0","0","0","-2.65","-1.92","-10.47","0","0","7.95","Released","Apr 1, 2026 12:44:19 a.m. PDT"
"Apr 1, 2026 12:45:18 a.m. PDT","25978195091","Refund","702-8327348-8812245","330101x2K","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","1","amazon.ca","Amazon","Morden","Manitoba","R6M 2G","Combined TCS+MTC","-32.39","-3.89","0","0","0","0","0","0","0","0","3.89","3.89","0","0","0","-28.50","Released","Apr 1, 2026 12:45:18 a.m. PDT"
"Apr 1, 2026 12:46:11 a.m. PDT","25978195091","Refund","701-1077792-8449813","330102K","VIVOSUN Durable Waterproof Seedling Heat Mat 20"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","2","amazon.ca","Amazon","Coe Hill","Ontario","K0L 1P","Combined TCS+MTC","-75.98","-9.88","0","0","0","0","0","0","0","0","9.88","9.12","0","0","0","-66.86","Released","Apr 1, 2026 12:46:11 a.m. PDT"
"Apr 1, 2026 12:47:44 a.m. PDT","25978195091","Order","701-2594445-4592248","307282-2K","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 5.5 Inch Aluminum Reflector up to 60W E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed","1","amazon.ca","Amazon","Edmonton","Alberta","T6N 1E","Combined TCS+MTC","29.99","1.50","0","0","0","0","0","0","0","0","-1.50","-4.50","-9.38","0","0","16.11","Released","Apr 1, 2026 12:47:44 a.m. PDT"
"Apr 1, 2026 12:48:33 a.m. PDT","25978195091","Order","702-0874883-0808219","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Edmonton","AB","T5A1S","Combined TCS+MTC","29.69","1.48","0","0","0","0","0","0","0","0","-1.48","-4.45","-10.08","0","0","15.16","Released","Apr 1, 2026 12:48:33 a.m. PDT"
"Apr 1, 2026 12:49:09 a.m. PDT","25978195091","Order","701-5762996-3601035","311021-7x5JK","VIVOSUN 5-Pack 7 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Edmonton","Alberta","T5W 2L","Combined TCS+MTC","20.69","1.03","0","0","0","0","0","0","0","0","-1.03","-3.10","-8.66","0","0","8.93","Released","Apr 1, 2026 12:49:09 a.m. PDT"
"Apr 1, 2026 12:49:37 a.m. PDT","25978195091","Order","701-1326527-7451425","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Morinville","Alberta","T8R 1E","Combined TCS+MTC","15.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.92","-6.07","0","0","8.00","Released","Apr 1, 2026 12:49:37 a.m. PDT"
"Apr 1, 2026 12:49:38 a.m. PDT","25978195091","Order","701-5877433-2418625","311003-4K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.ca","Amazon","Ottwa","Ontario","K1J7Y","Combined TCS+MTC","9.59","1.25","0","0","0","0","0","0","0","0","-1.25","-1.44","-3.61","0","0","4.54","Released","Apr 1, 2026 12:49:38 a.m. PDT"
"Apr 1, 2026 12:49:42 a.m. PDT","25978195091","Order","702-7194067-8494608","311021-20x5K","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Ottawa","Ontario","K2T 0R","Combined TCS+MTC","29.69","3.86","0","0","0","0","0","0","0","0","-3.86","-4.45","-10.62","0","0","14.62","Released","Apr 1, 2026 12:49:42 a.m. PDT"
"Apr 1, 2026 12:50:12 a.m. PDT","25978195091","Order","701-1773174-8249815","311003-5K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Titanium Coated Curved Precision Blades 1-Pack","1","amazon.ca","Amazon","Sudbury","Ontario","P3C 1L","Combined TCS+MTC","8.99","1.17","0","0","0","0","0","0","0","0","-1.17","-1.35","-3.61","0","0","4.03","Released","Apr 1, 2026 12:50:12 a.m. PDT"
"Apr 1, 2026 12:50:30 a.m. PDT","25978195091","Order","702-1436749-9510601","PL-0002K","VIVOSUN 10 x 13 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","1","amazon.ca","Amazon","sherwood park","AB","T8E 1G","Combined TCS+MTC","44.99","2.25","0","0","0","0","0","0","0","0","-2.25","-6.75","-12.15","0","0","26.09","Released","Apr 1, 2026 12:50:30 a.m. PDT"
"Apr 1, 2026 12:50:30 a.m. PDT","25978195091","Order","702-1436749-9510601","PL-0003K","VIVOSUN 13.5 x 20 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","1","amazon.ca","Amazon","sherwood park","AB","T8E 1G","Combined TCS+MTC","62.99","3.15","0","0","0","0","0","0","0","0","-3.15","-9.45","-20.19","0","0","33.35","Released","Apr 1, 2026 12:50:30 a.m. PDT"
"Apr 1, 2026 12:51:21 a.m. PDT","25978195091","Order","701-1870008-4847415","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Hanmer","Ontario","P3P1H","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-3.04","-3.51","-10.53","0","0","9.35","Released","Apr 1, 2026 12:51:21 a.m. PDT"
"Apr 1, 2026 12:51:32 a.m. PDT","25978195091","Order","702-9564077-7960221","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Falconbridge","Ontario","P0M 1S","Combined TCS+MTC","15.99","2.08","0","0","0","0","0","0","0","0","-2.08","-1.92","-6.12","0","0","7.95","Released","Apr 1, 2026 12:51:32 a.m. PDT"
"Apr 1, 2026 12:52:30 a.m. PDT","25978195091","Order","701-9920728-0684248","311001-45K","VIVOSUN 1 Pack 45 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","1","amazon.ca","Amazon","Leamington","Ontario","N8H 4C","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-3.00","-7.59","0","0","9.40","Released","Apr 1, 2026 12:52:30 a.m. PDT"
"Apr 1, 2026 12:52:39 a.m. PDT","25978195091","Order","701-6792900-9777827","311003-4K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.ca","Amazon","Nepean","Ontario","K2J0Z","Combined TCS+MTC","9.59","1.25","2.74","0","0","0","0","0","-2.74","0","-1.25","-1.44","-3.61","0","0","4.54","Released","Apr 1, 2026 12:52:39 a.m. PDT"
"Apr 1, 2026 12:52:43 a.m. PDT","25978195091","Order","702-6471724-7141813","330101x2K","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","1","amazon.ca","Amazon","Gloucester","ON","K1X0E","Combined TCS+MTC","32.39","4.21","0","0","0","0","0","0","0","0","-4.21","-4.86","-7.82","0","0","19.71","Released","Apr 1, 2026 12:52:43 a.m. PDT"
"Apr 1, 2026 12:57:39 a.m. PDT","25978195091","Order","702-8018450-7287444","PB-7K","VIVOSUN 5-Pack 7 Gallon Potato Grow Bags with Handles, Non-Woven Fabric Bags for Carrots Tomato","1","amazon.ca","Amazon","Thedford","Ontario","N0M 2N","Combined TCS+MTC","31.99","4.16","0","0","0","0","0","0","0","0","-4.16","-4.80","-10.68","0","0","16.51","Released","Apr 1, 2026 12:57:39 a.m. PDT"
"Apr 1, 2026 12:57:54 a.m. PDT","25978195091","Order","702-1861204-4373028","311001-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Komoka","Ontario","N0L 1R","Combined TCS+MTC","23.39","3.04","0","0","0","0","0","0","0","0","-3.04","-3.51","-10.26","0","0","9.62","Released","Apr 1, 2026 12:57:54 a.m. PDT"
"Apr 1, 2026 12:59:47 a.m. PDT","25978195091","Order","701-4029999-3231410","332574K","VIVOSUN 130GPH Submersible Pump(500L/H, 6W), Ultra Quiet Water Pump with 2.6ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish Tank,","1","amazon.ca","Amazon","Edmonton","AB","T5T 5Z","Combined TCS+MTC","20.23","1.01","0","0","0","0","0","0","0","0","-1.01","-3.03","-7.69","0","0","9.51","Released","Apr 1, 2026 12:59:47 a.m. PDT"
"Apr 1, 2026 1:01:47 a.m. PDT","25978195091","Order","702-2166309-3354625","311001-30x5K","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Windsor","Nova Scotia","B0N2T","Combined TCS+MTC","39.98","5.60","0","0","0","0","0","0","0","0","-5.60","-6.00","-11.97","0","0","22.01","Released","Apr 1, 2026 1:01:47 a.m. PDT"
"Apr 1, 2026 1:05:58 a.m. PDT","25978195091","Refund","702-2415897-2006604","VSL-T52F-8","VIVOSUN T5 Linear Grow Lights, 2ft 5000K Full Spectrum LED Grow Light Strip for Indoor Growing, Plant Lights SGS Compatible, 15W/Bar, 8-Pack","1","amazon.ca","Amazon","Minnedosa","Manitoba","R0J 1E","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Released","Apr 1, 2026 1:05:58 a.m. PDT"
"Apr 1, 2026 1:08:03 a.m. PDT","25978195091","Order","702-3605754-0456269","Spray-SX-CS4K","VIVOSUN 1 Gallon Pump Pressure Sprayer, 4L Pressurized Lawn & Garden Water Spray Bottle with 3 Water Nozzles, Adjustable Shoulder Strap, Pressure Reli","1","amazon.ca","Amazon","Binbrook","Ontario","L0R 1C","Combined TCS+MTC","39.59","5.15","0","0","0","0","0","0","0","0","-5.15","-5.94","-11.25","0","0","22.40","Released","Apr 1, 2026 1:08:03 a.m. PDT"
"Apr 1, 2026 1:08:08 a.m. PDT","25978195091","Order","702-9932060-1947454","311021-30x5K","VIVOSUN 5-Pack 30 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Pointe-Claire","QC","H9R 5V","Combined TCS+MTC","35.99","5.39","0","0","0","0","0","0","0","0","-5.39","-5.40","-10.62","0","0","19.97","Released","Apr 1, 2026 1:08:08 a.m. PDT"
"Apr 1, 2026 1:08:28 a.m. PDT","25978195091","Order","701-7684252-0398654","VSGB-5K","VIVOSUN 5-Pack 5 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vege","1","amazon.ca","Amazon","Simcoe","Ontario","N3Y 2P","Combined TCS+MTC","25.99","3.38","0","0","0","0","0","0","0","0","-3.38","-3.90","-8.34","0","0","13.75","Released","Apr 1, 2026 1:08:28 a.m. PDT"
"Apr 1, 2026 1:10:51 a.m. PDT","25978195091","Order","701-8859111-2489835","VSVC-AZT6K","VIVOSUN Smart Air Filtration T6 Kit 6"", AeroZesh T6 Inline Duct Fan with E12 Speed Controller, Carbon Filter & 8' Ducting, Cooling & Ventilation Syste","1","amazon.ca","Amazon","Lorette","Manitoba","R5K 0R","Combined TCS+MTC","209.99","25.20","0","0","0","0","0","0","0","0","-25.20","-31.50","-25.71","0","0","152.78","Released","Apr 1, 2026 1:10:51 a.m. PDT"
"Apr 1, 2026 1:14:58 a.m. PDT","25978195091","Order","702-7995179-4757863","304113-3018K","VIVOSUN 30""x18""x36"" Grow Tent, High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant Growing for VS1000","1","amazon.ca","Amazon","Edmonton","Alberta","T6W 3Y","Combined TCS+MTC","93.36","4.67","0","0","0","0","0","0","0","0","-4.67","-14.00","-18.35","0","0","61.01","Released","Apr 1, 2026 1:14:58 a.m. PDT"
"Apr 1, 2026 1:16:16 a.m. PDT","25978195091","Order","701-1037363-5224230","306104-6CK","VIVOSUN 6 Inch 25 Feet Non-Insulated Flex Air Aluminum Duct for Ventilation, 2 Clamps Included","1","amazon.ca","Amazon","L'Ange-Gardien","Quebec","J8L 0P","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-8.54","-8.54","-11.76","0","0","3.92","Released","Apr 1, 2026 1:16:16 a.m. PDT"
"Apr 1, 2026 1:16:16 a.m. PDT","25978195091","Order","701-1037363-5224230","306104-6CK","VIVOSUN 6 Inch 25 Feet Non-Insulated Flex Air Aluminum Duct for Ventilation, 2 Clamps Included","1","amazon.ca","Amazon","L'Ange-Gardien","Quebec","J8L 0P","","28.49","4.27","0","0","0","0","0","0","0","0","0","0","-11.76","0","0","21.00","Released","Apr 1, 2026 1:16:16 a.m. PDT"
"Apr 1, 2026 1:16:16 a.m. PDT","25978195091","Order","701-3578115-6783457","WP-330K","VIVOSUN 330 GPH Water Transfer Utility Pump 115V 1/10HP with Water Hose Kit, Impeller and Gasket","1","amazon.ca","Amazon","Cochrane","Alberta","T4C 2N","Combined TCS+MTC","59.49","2.97","0","0","0","0","0","0","0","0","-2.97","-8.92","-10.98","0","0","39.59","Released","Apr 1, 2026 1:16:16 a.m. PDT"
"Apr 1, 2026 1:16:22 a.m. PDT","25978195091","Order","701-7667005-1155408","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Gatineau","Quebec","J8R 3C","Combined TCS+MTC","15.99","2.39","0","0","0","0","0","0","0","0","-2.39","-1.92","-6.12","0","0","7.95","Released","Apr 1, 2026 1:16:22 a.m. PDT"
"Apr 1, 2026 1:17:06 a.m. PDT","25978195091","Order","701-3080519-7234652","330120x1K","VIVOSUN 1-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","1","amazon.ca","Amazon","Calgary","Alberta","T3C 0N","Combined TCS+MTC","11.69","0.58","2.12","0.11","0","0","0","0","0","0","-0.69","-1.75","-5.78","0","0","6.28","Released","Apr 1, 2026 1:17:06 a.m. PDT"
"Apr 1, 2026 1:17:27 a.m. PDT","25978195091","Order","701-8178540-7659424","VSG-SPRAY-PP2LK","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring C","2","amazon.ca","Amazon","Laval","QC","H7C 2V","Combined TCS+MTC","79.98","11.98","0","0","0","0","0","0","0","0","-11.98","-12.00","-21.90","0","0","46.08","Released","Apr 1, 2026 1:17:27 a.m. PDT"
"Apr 1, 2026 1:18:54 a.m. PDT","25978195091","Order","701-2833058-0089056","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Laval","Quebec","H7A 2J","Combined TCS+MTC","15.99","2.39","0","0","0","0","0","0","0","0","-2.39","-1.92","-6.12","0","0","7.95","Released","Apr 1, 2026 1:18:54 a.m. PDT"
"Apr 1, 2026 1:27:03 a.m. PDT","25978195091","Order","701-7516790-4916234","311003-5K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Titanium Coated Curved Precision Blades 1-Pack","1","amazon.ca","Amazon","Gatineau","Quebec","J9A 2C","Combined TCS+MTC","8.99","1.35","0","0","0","0","0","0","0","0","-1.35","-1.35","-3.61","0","0","4.03","Released","Apr 1, 2026 1:27:03 a.m. PDT"
"Apr 1, 2026 1:28:45 a.m. PDT","25978195091","Order","701-6743752-9673836","332572K","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Pump with 10ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank,","1","amazon.ca","Amazon","Sherwood park","Alberta","T8A 4H","Combined TCS+MTC","32.39","1.62","0","0","0","0","0","0","0","0","-1.62","-4.86","-8.25","0","0","19.28","Released","Apr 1, 2026 1:28:45 a.m. PDT"
