"Include transazioni relative sia a Vendita su Amazon sia Logistica di Amazon."
"Tutti gli importi sono espressi in EUR, se non diversamente specificato."
"Definizioni:"
"data/ora: data e ora della transazione pubblicata"
"Imposta sulle vendite riscossa: include l'imposta sulle vendite riscossa dagli acquirenti per la vendita, la spedizione e la confezione regalo dei prodotti."
"Commissioni di vendita: Include commissioni variabili di chiusura e concessioni di procacciamento d'affari"
"Altri costi relativi alle transazioni: includono costi di chargeback per la spedizione e trattenute sulla spedizione."
"Altro: include l'importo delle transazioni non relative all'ordine. Per maggiori informazioni, consulta le colonne ""Tipo"" e ""Descrizione"" per ogni numero d'ordine."
"Nota: i report con data di inizio del 1° gennaio 2025 o successiva sono indicizzati in base alla data di pubblicazione, includono sia le transazioni di rilascio che quelle differite e contengono due nuove colonne. Potrebbe essere necessario aggiornare le integrazioni o le associazioni di terzi."
"Data/Ora:","Numero pagamento","Tipo","Numero ordine","SKU","Descrizione","Quantità","Marketplace","Gestione","Città di provenienza dell'ordine","Provincia di provenienza dell'ordine","CAP dell'ordine","modello di riscossione delle imposte","Vendite","imposta sulle vendite dei prodotti","Accrediti per le spedizioni","imposta accrediti per le spedizioni","Accrediti per confezioni regalo","imposta sui crediti confezione regalo","Sconti promozionali","imposta sugli sconti promozionali","trattenuta IVA del marketplace","Commissioni di vendita","Costi del servizio Logistica di Amazon","Altri costi relativi alle transazioni","Altro","totale","Stato della transazione","Data di rilascio della transazione"
"20 apr 2026 13:44:49 UTC","26902670922","Ordine","402-5017684-5664344","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Guarda Veneta","Rovigo","45030","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","29 apr 2026 21:17:50 UTC"
"20 apr 2026 13:46:35 UTC","26902670922","Ordine","408-7084835-4860348","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Tramonti","Salerno","84010","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","30 apr 2026 23:34:36 UTC"
"20 apr 2026 13:51:50 UTC","26902670922","Ordine","402-0561369-4657167","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Verona","VR","37131","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","29 apr 2026 22:57:24 UTC"
"20 apr 2026 15:30:20 UTC","26902670922","Ordine","171-5727453-7666706","VG-Y18B-EU","VIVOSUN VGrow Tutto in Uno Smart Grow Tenda, Sistema Professionale con Luce di Crescita Samsung LM301H EVO, Sistema Avanzato di Circolazione e Ventila","1","amazon.it","Amazon","Pontecorvo","Frosinone","03037","MarketplaceFacilitator","557,37","122,62","0","0","0","0","0","0","-122,62","-102,00","-38,24","-3,06","0","414,07","Emesso","1 mag 2026 20:51:48 UTC"
"20 apr 2026 15:43:30 UTC","26902670922","Ordine","403-8845487-8043500","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Motta Sant'Anastasia","Catania","95040","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","30 apr 2026 23:40:16 UTC"
"20 apr 2026 16:22:30 UTC","26902670922","Ordine","408-6121433-5104333","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Arsie Col Perer","Italia Belluno Veneto","32030","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","4 mag 2026 23:54:24 UTC"
"20 apr 2026 16:22:30 UTC","26902670922","Ordine","408-6121433-5104333","311003-5X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","Arsie Col Perer","Italia Belluno Veneto","32030","MarketplaceFacilitator","9,17","2,02","0","0","0","0","0","0","-2,02","-1,68","-5,58","-0,05","0","1,86","Emesso","4 mag 2026 23:54:24 UTC"
"20 apr 2026 18:19:31 UTC","26902670922","Ordine","171-7835014-8310722","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Bulgarograsso","Como","22070","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","29 apr 2026 23:54:14 UTC"
"20 apr 2026 18:20:58 UTC","26902670922","Ordine","406-1213644-9722735","VSV-AZT6-EU","VIVOSUN AeroZesh T6 Ventola Aspirazione 150mm Ventilatore da Condotto Estrazione 693 m³/h Regolatore di Velocità E12 Controllo PWM Programmabile per","1","amazon.it","Amazon","Pozzuoli","Napoli","80078","MarketplaceFacilitator","73,03","16,07","1,63","0,36","0","0","-1,63","-0,36","-16,07","-13,37","-16,67","-0,40","0","42,59","Emesso","30 apr 2026 13:41:58 UTC"
"20 apr 2026 19:05:20 UTC","26902670922","Ordine","408-4722405-2189121","304113-55-EU","VIVOSUN Tenda da Coltivazione 150x150x200cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche","1","amazon.it","Amazon","Nettuno","Roma","00048","MarketplaceFacilitator","113,11","24,88","0","0","0","0","0","0","-24,88","-20,70","-56,79","-0,62","0","35,00","Emesso","30 apr 2026 22:36:53 UTC"
"20 apr 2026 23:25:43 UTC","26902670922","Ordine","403-7392773-0877951","VSF-AWD4-EU","VIVOSUN Ventilatore Da 10 cm AeroWave D4, Con Gancio Removibile, Flusso Potente E Silenzioso, 3 Velocità, Angolo Aggiustabile, Per Idroponica, Circol","1","amazon.it","Amazon","CANINO","Viterbo","01011","MarketplaceFacilitator","22,94","5,05","0","0","0","0","0","0","-5,05","-4,20","-7,16","-0,13","0","11,45","Emesso","29 apr 2026 15:34:34 UTC"
"21 apr 2026 01:01:36 UTC","26902670922","Ordine","171-5547887-7619553","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Umidificatore, Mini Umidificatore a Nebbia Fredda da 750ml con 2 modalità di Nebbia, Spegnimento Automatico, Controllo Intell","1","amazon.it","Venditore","milano","Milano","20162","MarketplaceFacilitator","30,32","6,67","0","0","0","0","0","0","-6,67","-5,55","0","-0,17","0","24,60","Emesso","4 mag 2026 20:25:22 UTC"
"21 apr 2026 01:01:51 UTC","26902670922","Ordine","408-8595300-0608327","PS-002-EU-M","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Venditore","Taranto","TA","74123","MarketplaceFacilitator","8,19","1,80","0","0","0","0","-2,46","-0,54","-1,26","-0,91","0","-0,03","0","4,79","Emesso","5 mag 2026 20:55:05 UTC"
"21 apr 2026 01:02:00 UTC","26902670922","Ordine","408-2302827-7653903","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","1","amazon.it","Venditore","Siracusa","Sr","96100","MarketplaceFacilitator","30,16","6,63","0","0","0","0","0","0","-6,63","-5,52","0","-0,17","0","24,47","Emesso","4 mag 2026 17:07:35 UTC"
"21 apr 2026 01:02:01 UTC","26902670922","Ordine","406-1563705-2281918","305130-PEN-EU-M","VIVOSUN Kit Metro pH e TDS Digitale 3 in 1, Penna con Alta Precisione 0,01pH e ±2% TDS/EC, Misura Temperatura, Certificato UL, per Idroponica, Piscin","1","amazon.it","Venditore","Ercolano","NA","80056","MarketplaceFacilitator","15,32","3,37","0","0","0","0","0","0","-3,37","-2,80","0","-0,08","0","12,44","Emesso","5 mag 2026 23:56:02 UTC"
"21 apr 2026 01:02:22 UTC","26902670922","Ordine","404-8924994-8317158","332572-EU-M","VIVOSUN Pompa Sommersa 800 GPH (3000L/H), Fontana Ultra Silenziosa con Sollevamento 10 Piedi, Cavo 6,5 Piedi, 3 Ugelli per Acquario, Laghetto, Fontane","1","amazon.it","Venditore","Mamiano","PR","43029","MarketplaceFacilitator","24,58","5,41","0","0","0","0","0","0","-5,41","-3,90","0","-0,12","0","20,56","Emesso","1 mag 2026 21:37:37 UTC"
"21 apr 2026 01:07:25 UTC","26902670922","Ordine","408-3949884-2862740","VSI-FFSW6-4-EU-M","VIVOSUN Confezione da 4 pezzi FlexFeed Self-Watering Irrigation Pot, Auto Irrigation Fabric Pot Base with Water Meter & Maintenance Window, for use in","2","amazon.it","Venditore","Amorosi","Benevento","82031","MarketplaceFacilitator","111,46","24,52","0","0","0","0","0","0","-24,52","-20,40","0","-0,61","0","90,45","Emesso","30 apr 2026 20:22:54 UTC"
"21 apr 2026 01:50:15 UTC","26902670922","Ordine","403-4748485-3777948","VSF-AWE6W-G2x2-EU","VIVOSUN Kit da 2 Grow Ventilatori Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 5 Velocità, Oscillante 12W IP54, per Grow","1","amazon.it","Venditore","Riccione","Rimini","47838","MarketplaceFacilitator","62,29","13,70","0","0","0","0","0","0","-13,70","-11,40","0","-0,34","0","50,55","Emesso","4 mag 2026 07:50:21 UTC"
"21 apr 2026 07:12:49 UTC","26902670922","Ordine","407-3870989-8561155","VSF-AWE6W-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 5 Velocità, Oscillante 12W IP54, per Grow Tent e Co","1","amazon.it","Amazon","Legnano","MI","20025","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,62","-0,25","0","22,95","Emesso","30 apr 2026 21:37:35 UTC"
"21 apr 2026 07:19:22 UTC","26902670922","Ordine","171-3030085-3736358","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Siena","Siena","53100","MarketplaceFacilitator","6,88","1,51","0","0","0","0","-1,38","-0,30","-1,21","-0,87","-5,55","-0,03","0","-0,95","Emesso","30 apr 2026 22:17:20 UTC"
"21 apr 2026 08:43:12 UTC","26902670922","Ordine","407-3870989-8561155","VSVC-AZG4E42AP-EU","VIVOSUN Kit di Estrazione Ventilatore da Condotto 100mm AeroZesh G4 GrowHub E42A+ Controllo VPD Temperatura Umidità WiFi, Filtro a Carbone Attivo e C","1","amazon.it","Amazon","Legnano","MI","20025","MarketplaceFacilitator","172,12","37,87","0","0","0","0","0","0","-37,87","-31,50","-29,10","-0,95","0","110,57","Emesso","30 apr 2026 23:23:23 UTC"
"21 apr 2026 09:40:12 UTC","26902670922","Ordine","408-0654884-7645969","Spray-SX-CS5-EU-FBM","VIVOSUN Spruzzatore a pressione con pompa da 1,3 galloni, bottiglia d'acqua pressurizzata da 5 litri per prato e giardino con 3 ugelli d'acqua, tracol","1","amazon.it","Venditore","GRASSINA PONTE A EMA","Firenze","50012","MarketplaceFacilitator","27,04","5,95","0","0","0","0","0","0","-5,95","-4,29","0","-0,13","0","22,62","Emesso","4 mag 2026 23:03:39 UTC"
"21 apr 2026 09:40:13 UTC","26991937242","Ordine","407-3430694-6597135","311001-3x5-EU","VIVOSUN confezione da 5 vasi in tessuto addensato da 12L per impieghi gravosi, sacchetto per piantine in tessuto non tessuto con manici per ortaggi, f","1","amazon.it","Venditore","Alba","Cuneo","12051","MarketplaceFacilitator","12,53","2,76","0","0","0","0","0","0","-2,76","-2,29","0","-0,07","0","10,17","Emesso","15 mag 2026 22:17:07 UTC"
"21 apr 2026 09:50:12 UTC","26902670922","Ordine","408-9318195-9936337","VSF-AWE6W-G2-EU-FBM","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 5 Velocità, Oscillante 12W IP54, per Grow Tent e Co","1","amazon.it","Venditore","Borgo a Buggiano","Pistoia","51011","MarketplaceFacilitator","36,06","7,93","0","0","0","0","0","0","-7,93","-6,60","0","-0,20","0","29,26","Emesso","1 mag 2026 14:10:01 UTC"
"21 apr 2026 10:09:13 UTC","26902670922","Ordine","408-2774087-5462732","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Trieste","TS","34147","MarketplaceFacilitator","5,30","1,17","0","0","0","0","0","0","-1,17","-0,84","-5,55","-0,03","0","-1,12","Emesso","30 apr 2026 23:06:11 UTC"
"21 apr 2026 10:20:11 UTC","26902670922","Ordine","405-3819920-9635534","VSK-GIYS224-EU","VIVOSUN Tenda di Coltivazione Set Completo Sistema Smart 60x60x120cm, WiFi con Ventilazione e Circolazione Automatiche, Lampada LED Crescita 100W a Sp","1","amazon.it","Amazon","Gragnano","Napoli","80054","MarketplaceFacilitator","255,73","56,26","0","0","0","0","0","0","-56,26","-46,80","-36,16","-1,40","0","171,37","Emesso","4 mag 2026 23:39:50 UTC"
"21 apr 2026 11:36:33 UTC","26902670922","Ordine","407-3870989-8561155","VSL-LL150-EU","VIVOSUN LumaLight Lampada LED per Coltivazione, Luce a Spettro Completo per Piante, 150W Smart Dimmerabile con PPFD Elevato per Piante da Interno, Sem","1","amazon.it","Amazon","Legnano","MI","20025","MarketplaceFacilitator","118,84","26,15","0","0","0","0","0","0","-26,15","-21,75","-24,25","-0,65","0","72,19","Emesso","30 apr 2026 18:55:14 UTC"
"21 apr 2026 15:18:20 UTC","26902670922","Ordine","408-7545556-9717156","VSF-AWE6W-G2-EU","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 5 Velocità, Oscillante 12W IP54, per Grow Tent e Co","1","amazon.it","Amazon","Salerno","Salerno","84121","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,62","-0,25","0","22,95","Emesso","1 mag 2026 20:42:49 UTC"
"21 apr 2026 15:18:45 UTC","26902670922","Ordine","404-6893440-8507509","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Rieti","Rieti","02100","MarketplaceFacilitator","9,83","2,16","0","0","0","0","-4,10","-0,90","-1,26","-1,05","-5,55","-0,03","0","-0,90","Emesso","30 apr 2026 20:21:02 UTC"
"21 apr 2026 18:13:30 UTC","26902670922","Ordine","405-5633995-6001954","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Imola","Bologna","40026","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","30 apr 2026 12:13:11 UTC"
"21 apr 2026 18:13:56 UTC","26902670922","Ordine","405-5719945-9261957","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Urago d'Oglio","Brescia","25030","MarketplaceFacilitator","6,88","1,51","0","0","0","0","-1,38","-0,30","-1,21","-0,87","-5,55","-0,03","0","-0,95","Emesso","30 apr 2026 21:28:41 UTC"
"21 apr 2026 23:27:36 UTC","26902670922","Ordine","171-0689896-7357948","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Massa","Massa-Carrara","54100","MarketplaceFacilitator","6,88","1,51","0","0","0","0","-1,38","-0,30","-1,21","-0,87","-5,55","-0,03","0","-0,95","Emesso","30 apr 2026 21:49:48 UTC"
"22 apr 2026 00:13:03 UTC","26902670922","Ordine","406-2408050-6310746","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Bologna","Bo","40133","MarketplaceFacilitator","6,88","1,51","0","0","0","0","-1,38","-0,30","-1,21","-0,87","-5,55","-0,03","0","-0,95","Emesso","30 apr 2026 22:28:37 UTC"
"22 apr 2026 01:25:24 UTC","26991937242","Ordine","408-1452516-8339552","306143-0820-EU-FBM","VIVOSUN Filtro A Carbone Attivo 200mm 8 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Venditore","Amorosi","Benevento","82031","MarketplaceFacilitator","78,68","17,31","0","0","0","0","0","0","-17,31","-14,40","0","-0,43","0","63,85","Emesso","7 mag 2026 20:18:25 UTC"
"22 apr 2026 01:25:33 UTC","26902670922","Ordine","407-0617976-1515503","304113-NEW-32-EU","VIVOSUN Tenda da Coltivazione 90x50x160cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche d","1","amazon.it","Venditore","Petritoli","FM","63848","MarketplaceFacilitator","63,11","13,88","0","0","0","0","0","0","-13,88","-11,55","0","-0,35","0","51,21","Emesso","4 mag 2026 23:00:22 UTC"
"22 apr 2026 01:25:34 UTC","26902670922","Ordine","402-7079387-7189146","311001-3x5-EU","VIVOSUN confezione da 5 vasi in tessuto addensato da 12L per impieghi gravosi, sacchetto per piantine in tessuto non tessuto con manici per ortaggi, f","1","amazon.it","Venditore","MONTA'","Cuneo","12046","MarketplaceFacilitator","12,53","2,76","0","0","0","0","0","0","-2,76","-2,29","0","-0,07","0","10,17","Emesso","1 mag 2026 23:59:07 UTC"
"22 apr 2026 01:25:46 UTC","26902670922","Ordine","408-1687196-3975521","306109-6C-EU-M","VIVOSUN Condotto flessibile in alluminio non isolato per ventilazione HVAC con due morsetti in acciaio inox da 15,2 cm","1","amazon.it","Venditore","Alba","Cuneo","12051","MarketplaceFacilitator","23,76","5,23","0","0","0","0","0","0","-5,23","-3,77","0","-0,11","0","19,88","Emesso","4 mag 2026 23:46:21 UTC"
"22 apr 2026 01:25:48 UTC","26902670922","Ordine","408-4137715-1589921","311001-10x5-EU-M","VIVOSUN Sacchetti Per Coltivazione da 5pcs da 10 Galloni, 300g Addensato Non-tessuto Sacchetto di Piantagione con Manici, Sacchetti di Piantagione Tra","1","amazon.it","Venditore","Firenze","Italia","50136","MarketplaceFacilitator","14,91","3,28","0","0","0","0","0","0","-3,28","-2,73","0","-0,08","0","12,10","Emesso","1 mag 2026 21:57:53 UTC"
"22 apr 2026 01:25:53 UTC","26902670922","Ordine","407-8016112-8989915","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","MONTERIGGIONI","Siena","53035","MarketplaceFacilitator","12,61","2,78","0","0","0","0","0","0","-2,78","-2,31","0","-0,07","0","10,23","Emesso","1 mag 2026 22:05:51 UTC"
"22 apr 2026 01:25:59 UTC","26902670922","Ordine","402-5843167-1578737","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","2","amazon.it","Venditore","SAN BENEDETTO VAL DI SAMBRO","Bologna","40048","MarketplaceFacilitator","25,22","5,56","0","0","0","0","0","0","-5,56","-4,62","0","-0,14","0","20,46","Emesso","4 mag 2026 21:05:41 UTC"
"22 apr 2026 01:26:14 UTC","26902670922","Ordine","404-7082604-3961108","311001-3x5-EU","VIVOSUN confezione da 5 vasi in tessuto addensato da 12L per impieghi gravosi, sacchetto per piantine in tessuto non tessuto con manici per ortaggi, f","1","amazon.it","Venditore","Vezza d'Alba","Cuneo","12040","MarketplaceFacilitator","12,53","2,76","0","0","0","0","0","0","-2,76","-2,29","0","-0,07","0","10,17","Emesso","1 mag 2026 20:23:11 UTC"
"22 apr 2026 01:26:14 UTC","26902670922","Ordine","402-2676009-9820302","304113-NEW-21-EU","VIVOSUN Tenda da Coltivazione 60x60x90cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche da","1","amazon.it","Venditore","Padova","PD","35124","MarketplaceFacilitator","44,25","9,74","0","0","0","0","0","0","-9,74","-8,10","0","-0,24","0","35,91","Emesso","5 mag 2026 07:47:43 UTC"
"22 apr 2026 01:34:26 UTC","26902670922","Ordine","405-2431735-9386705","SST-1-0001-EU-M","VIVOSUN 1 vassoio di avviamento per semi a 40 celle con 1 set di luci a LED e tappetino riscaldante per piantine da 25,4 x 52,7 cm, copertura superior","1","amazon.it","Venditore","Vigevano","PV","27029","MarketplaceFacilitator","34,83","7,66","0","0","0","0","0","0","-7,66","-6,37","0","-0,19","0","28,27","Emesso","1 mag 2026 20:18:47 UTC"
"22 apr 2026 04:52:51 UTC","26902670922","Ordine","404-2722380-1380324","Spray-SX-CS4-EU","VIVOSUN Spruzzatore a Pressione 4L, Bottiglia a Pompa con 3 Ugelli per l'acqua, design della Scanalatura Dell'impugnatura, Valvola di Sicurezza, Cingh","1","amazon.it","Amazon","Lido di Ostia","RM","00121","MarketplaceFacilitator","29,50","6,49","0","0","0","0","0","0","-6,49","-5,40","-13,42","-0,16","0","10,52","Emesso","1 mag 2026 20:51:48 UTC"
"22 apr 2026 06:11:53 UTC","26902670922","Ordine","405-5614344-9405945","VSV-AZT6-EU","VIVOSUN AeroZesh T6 Ventola Aspirazione 150mm Ventilatore da Condotto Estrazione 693 m³/h Regolatore di Velocità E12 Controllo PWM Programmabile per","1","amazon.it","Amazon","Minturno","Latina","04026","MarketplaceFacilitator","73,03","16,07","0","0","0","0","0","0","-16,07","-13,37","-16,67","-0,40","0","42,59","Emesso","1 mag 2026 23:58:05 UTC"
"22 apr 2026 07:15:49 UTC","26902670922","Ordine","403-9802507-1956326","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Sicilia","Caltanissetta","93100","MarketplaceFacilitator","9,83","2,16","0","0","0","0","-4,10","-0,90","-1,26","-1,05","-5,55","-0,03","0","-0,90","Emesso","3 mag 2026 21:55:05 UTC"
"22 apr 2026 07:54:34 UTC","26902670922","Ordine","408-0391944-6305148","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Parma","Parma","43123","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,42","-0,25","0","23,15","Emesso","1 mag 2026 22:17:50 UTC"
"22 apr 2026 09:23:04 UTC","26902670922","Ordine","404-1579552-8461158","306143-0616-EU","VIVOSUN Filtro A Carbone Attivo 150mm 6 Pulgadas Control De Olores Con Carbón Australiano Para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","POGGIO DEI PINI","CA","09012","MarketplaceFacilitator","51,63","11,36","0","0","0","0","0","0","-11,36","-9,45","-16,67","-0,28","0","25,23","Emesso","4 mag 2026 15:15:00 UTC"
