"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"date/heure : date/heure postée de la transaction"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"Remarque : les rapports dont la date de début est le 1er janvier 2025 ou une date ultérieure sont indexés par date publiée. Ils incluent à la fois les transactions effectuées et les transactions différées, et disposent de deux nouvelles colonnes. Vous devrez peut-être mettre à jour des intégrations ou des mappages tiers."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total","Statut de la transaction","Date de sortie de la transaction"
"23 avr. 2026 01:02:46 UTC","26991156042","Commande","404-4794408-1857156","311001-15x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 60L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","2","amazon.fr","Vendeur","Hede Bazouges","","35630","MarketplaceFacilitator","36,14","7,24","0","0","0","0","0","0","-7,24","-6,50","0","-0,20","0","29,44","Sorti","6 mai 2026 21:08:22 UTC"
"23 avr. 2026 01:02:50 UTC","26902793752","Commande","408-5421387-5557102","311001-15x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 60L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","GUIPAVAS","","29490","MarketplaceFacilitator","18,07","3,62","0","0","0","0","0","0","-3,62","-3,25","0","-0,10","0","14,72","Sorti","2 mai 2026 20:27:53 UTC"
"23 avr. 2026 01:02:50 UTC","26991156042","Commande","171-7266072-0775540","311001-3x5-EU","VIVOSUN Lot 5 Sac de Plantation 12L Sacs de Culture Tissu Non Tissé, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes, Fleurs, Fruits","1","amazon.fr","Vendeur","PARIS","","75019","MarketplaceFacilitator","12,82","2,57","0","0","0","0","0","0","-2,57","-2,31","0","-0,07","0","10,44","Sorti","11 mai 2026 17:29:08 UTC"
"23 avr. 2026 01:02:55 UTC","26902793752","Commande","405-7555938-5455554","311001-5x5-EU-FBM","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","2","amazon.fr","Vendeur","Faverolles Les Lucey","","21290","MarketplaceFacilitator","29,14","5,84","0","0","0","0","0","0","-5,84","-5,24","0","-0,16","0","23,74","Sorti","5 mai 2026 23:08:14 UTC"
"23 avr. 2026 01:03:05 UTC","26902793752","Commande","407-0525352-0147547","VSGB-10-EU-M","VIVOSUN Lot 5 Sac de Plantation 40L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","Douai","","59500","MarketplaceFacilitator","28,32","5,67","0","0","0","0","0","0","-5,67","-5,10","0","-0,15","0","23,07","Sorti","2 mai 2026 20:57:37 UTC"
"23 avr. 2026 01:07:20 UTC","26902793752","Commande","171-6394098-8607518","VSL-T5B2WC4-EU-FBM","VIVOSUN Lampe LED T5 60 cm pour Plantes, 5000K Spectre Complet, 60W (4x15W) avec minuterie et variateur, éclairage pour semis, hydroponie et Plantes","1","amazon.fr","Vendeur","Le Mans","","72000","MarketplaceFacilitator","43,32","8,67","0","0","0","0","0","0","-8,67","-7,80","0","-0,23","0","35,29","Sorti","4 mai 2026 06:10:18 UTC"
"23 avr. 2026 01:07:47 UTC","26991156042","Commande","408-2006071-9717960","VSGB-5-EU-M","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","St Symphorien Sur Coise","","69590","MarketplaceFacilitator","16,32","3,27","0","0","0","0","0","0","-3,27","-2,94","0","-0,09","0","13,29","Sorti","16 mai 2026 20:34:50 UTC"
"23 avr. 2026 04:18:15 UTC","26902793752","Commande","404-6538777-7885948","304113-55-EU","VIVOSUN Tente de Culture 150x150x200cm, Tente Hydroponique Intérieure Lumière-Proof avec Mylar Réfléchissant, Fenêtre D'observation, Bac de Fond,","1","amazon.fr","Amazon","L Isle En Dodon","","31230","MarketplaceFacilitator","114,99","23,00","1,11","0,22","0","0","-1,11","-0,22","-23,00","-20,70","-38,58","-1,78","0","53,93","Sorti","4 mai 2026 22:11:46 UTC"
"23 avr. 2026 04:23:09 UTC","26902793752","Commande","171-8619255-5194701","304113-55-EU","VIVOSUN Tente de Culture 150x150x200cm, Tente Hydroponique Intérieure Lumière-Proof avec Mylar Réfléchissant, Fenêtre D'observation, Bac de Fond,","1","amazon.fr","Amazon","Goualade","","33840","MarketplaceFacilitator","114,99","23,00","3,32","0,67","0","0","0","0","-23,67","-20,70","-41,93","-1,88","0","53,80","Sorti","4 mai 2026 23:08:59 UTC"
"23 avr. 2026 12:08:40 UTC","26902793752","Remboursement","403-9560229-4646700","311003-4-EU","VIVOSUN Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite Acier Inoxydable, Lame Antiadhésive Revêtue Titane, Poignée Verrouillable, Con","1","amazon.fr","Amazon","Lillers","","62190","MarketplaceFacilitator","-11,66","-2,33","-1,11","-0,22","0","0","1,11","0,22","2,33","1,68","0","0,06","0","-9,92","Sorti","23 avr. 2026 12:08:40 UTC"
"23 avr. 2026 19:07:08 UTC","26902793752","Commande","405-5374291-8294714","311003-4-EU","VIVOSUN Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite Acier Inoxydable, Lame Antiadhésive Revêtue Titane, Poignée Verrouillable, Con","1","amazon.fr","Amazon","Craywick","","59279","MarketplaceFacilitator","6,66","1,33","0","0","0","0","0","0","-1,33","-1,20","-2,83","-0,12","0","2,51","Sorti","1 mai 2026 22:06:59 UTC"
"23 avr. 2026 22:03:23 UTC","26902793752","Commande","403-6445752-6930769","311003-4-EU","VIVOSUN Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite Acier Inoxydable, Lame Antiadhésive Revêtue Titane, Poignée Verrouillable, Con","1","amazon.fr","Amazon","LABASTIDE CLERMONT","","31370","MarketplaceFacilitator","6,66","1,33","0","0","0","0","0","0","-1,33","-1,20","-2,83","-0,12","0","2,51","Sorti","3 mai 2026 00:06:13 UTC"
"23 avr. 2026 22:11:03 UTC","26902793752","Commande","402-6689885-3359506","311003-4-EU","VIVOSUN Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite Acier Inoxydable, Lame Antiadhésive Revêtue Titane, Poignée Verrouillable, Con","1","amazon.fr","Amazon","Charbonnieres Les Bains","","69260","MarketplaceFacilitator","6,66","1,33","0","0","0","0","0","0","-1,33","-1,20","-2,83","-0,12","0","2,51","Sorti","1 mai 2026 21:14:53 UTC"
"24 avr. 2026 00:16:01 UTC","26902793752","Commande","403-8183264-1537907","306146-0412-EU","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Cultu","1","amazon.fr","Amazon","Gennes-sur-Seiche","","35370","MarketplaceFacilitator","46,61","9,32","0","0","0","0","0","0","-9,32","-8,39","-7,01","-0,46","0","30,75","Sorti","4 mai 2026 23:54:48 UTC"
"24 avr. 2026 00:56:15 UTC","26902793752","Commande","403-0576752-8351558","VSGB-5-EU-M","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","Lege Cap Ferret","","33950","MarketplaceFacilitator","16,32","3,27","0","0","0","0","0","0","-3,27","-2,94","0","-0,09","0","13,29","Sorti","5 mai 2026 22:13:04 UTC"
"24 avr. 2026 00:56:52 UTC","26902793752","Commande","404-7745153-9125934","VSGB-3-EU-M","VIVOSUN Lot 5 Sac de Plantation 12L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","","","","MarketplaceFacilitator","15,16","3,03","0","0","0","0","0","0","-3,03","-2,73","0","-0,08","0","12,35","Sorti","5 mai 2026 22:55:43 UTC"
"24 avr. 2026 00:58:11 UTC","26902793752","Commande","403-4945269-2193958","304113-NEW-3018-EU","VIVOSUN Tente de Culture 75x45x90cm, Tente de Croissance Intérieure en Mylar Hautement Réfléchissant avec Fenêtre D'observation et Bac de Fond pou","1","amazon.fr","Vendeur","Palavas-les-Flots","","34250","MarketplaceFacilitator","74,99","15,00","0","0","0","0","0","0","-15,00","-13,50","0","-0,41","0","61,08","Sorti","5 mai 2026 19:34:08 UTC"
"24 avr. 2026 01:53:56 UTC","26902793752","Commande","408-5088966-5729100","VSH-IS03-EU","VIVOSUN Kits D'irrigation Goutte à Goutte Automatique Solaire avec Minuterie, Sortie 3W, Système D'irrigation Goutte Energie Solaire, Système D'arr","1","amazon.fr","Amazon","Frederic Fontaine","","70200","MarketplaceFacilitator","21,65","4,33","0","0","0","0","0","0","-4,33","-3,90","-6,06","-0,30","0","11,39","Sorti","1 mai 2026 20:51:04 UTC"
"24 avr. 2026 08:19:01 UTC","26902793752","Commande","407-1792702-2877135","TN-55-EU","VIVOSUN Lot de 5 filets de treillis élastiques avec 4 crochets pour plantes grimpantes, légumes, fruits et fleurs","1","amazon.fr","Amazon","Saint-Jean-du-Cardonnay","Normandie","76150","MarketplaceFacilitator","15,82","3,17","1,11","0,22","0","0","-1,11","-0,22","-3,17","-2,85","-4,78","-0,23","0","7,96","Sorti","3 mai 2026 19:35:57 UTC"
"24 avr. 2026 09:05:33 UTC","26991156042","Commande","171-1423051-8380367","VSGB-3-EU-M","VIVOSUN Lot 5 Sac de Plantation 12L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","Sartrouville","Yveslines","78500","MarketplaceFacilitator","15,16","3,03","0","0","0","0","0","0","-3,03","-2,73","0","-0,08","0","12,35","Sorti","6 mai 2026 23:48:49 UTC"
"24 avr. 2026 09:47:24 UTC","26902793752","Commande","407-6692268-1136301","311001-25x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 95L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","2","amazon.fr","Vendeur","Montcuq-en-Quercy-Blanc","","46800","MarketplaceFacilitator","41,98","8,40","0","0","0","0","0","0","-8,40","-7,56","0","-0,23","0","34,19","Sorti","5 mai 2026 07:01:42 UTC"
"24 avr. 2026 10:49:45 UTC","26902793752","Commande","171-6088536-1860360","311003-4X3NJ-EU","VIVOSUN Lot de 3 Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite en Acier Inoxydable avec Revêtement en Titane, Poignée Verrouillable,","1","amazon.fr","Amazon","St Laurent de la Salle","","85410","MarketplaceFacilitator","11,07","2,22","0","0","0","0","0","0","-2,22","-1,73","-4,37","-0,18","0","4,79","Sorti","2 mai 2026 22:40:54 UTC"
"24 avr. 2026 12:09:17 UTC","26902793752","Commande","403-3555204-1130706","VSF-AWE6-G2x2-EU","VIVOSUN Ventilateur de Culture Oscillant, Ventilateur à Pince 150mm, Contrôle Par APP Wi-Fi Intelligent, 10 Vitesses & 2 Modes, Circulateur d'Air po","1","amazon.fr","Amazon","Villiers sur orge","","91700","MarketplaceFacilitator","90,82","18,17","0","0","0","0","0","0","-18,17","-16,35","-7,72","-0,72","0","66,03","Sorti","2 mai 2026 21:38:10 UTC"
"24 avr. 2026 17:59:02 UTC","26902793752","Commande","405-8385206-6868351","306143-0616-EU","VIVOSUN Filtre à Charbon Actif 150mm Filtre à Charbon avec Préfiltre et Bride Réversible Filtre Charbon Purificateur d'Air pour Ventilateur en Lig","1","amazon.fr","Amazon","Belleau","","02400","MarketplaceFacilitator","58,32","11,67","0","0","0","0","0","0","-11,67","-10,50","-8,11","-0,56","0","39,15","Sorti","2 mai 2026 22:04:12 UTC"
"25 avr. 2026 00:52:18 UTC","26991156042","Commande","408-9089255-2620306","VSGB-5-EU-M","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","Paris","","75020","MarketplaceFacilitator","16,32","3,27","0","0","0","0","0","0","-3,27","-2,94","0","-0,09","0","13,29","Sorti","9 mai 2026 23:28:36 UTC"
"25 avr. 2026 00:52:21 UTC","26991156042","Commande","404-0367872-8727502","311001-10x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 40L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","Château-Thierry","","02400","MarketplaceFacilitator","16,91","3,38","0","0","0","0","0","0","-3,38","-3,04","0","-0,09","0","13,78","Sorti","7 mai 2026 12:18:04 UTC"
"25 avr. 2026 00:52:40 UTC","26991156042","Commande","403-1247628-8637110","311001-5x5-EU-FBM","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","saint privat des vieux","","30340","MarketplaceFacilitator","14,57","2,92","0","0","0","0","0","0","-2,92","-2,62","0","-0,08","0","11,87","Sorti","9 mai 2026 22:39:54 UTC"
"25 avr. 2026 00:52:55 UTC","26991156042","Commande","408-9887934-4747516","VSGB-15-EU-M","VIVOSUN Lot 5 Sac de Plantation 60L Sacs de Culture Tissu Non Tissé Sac à Plantes 500g/m² Épaisseur, Pots Tissu avec Poignées et Anneaux Polyvale","1","amazon.fr","Vendeur","Gaillac","","81600","MarketplaceFacilitator","20,99","4,20","0","0","0","0","0","0","-4,20","-3,78","0","-0,11","0","17,10","Sorti","7 mai 2026 12:26:43 UTC"
"25 avr. 2026 00:53:09 UTC","26991156042","Commande","405-3032806-2378764","VSE-ASH05-EU-M","VIVOSUN Humidificateur D'Air pour Plantes 5L Humidificateur Intelligent Plantes, Aerostream H05 24DB Silencieux Brume Fraîche 360° 50H Remplissage F","1","amazon.fr","Vendeur","Ailly sur noye","","80250","MarketplaceFacilitator","70,82","14,17","0","0","0","0","0","0","-14,17","-12,75","0","-0,38","0","57,69","Sorti","6 mai 2026 20:30:39 UTC"
"25 avr. 2026 00:55:49 UTC","26991156042","Commande","407-9381745-2732300","VSE-ASH19-EU-M","VIVOSUN Aerostream H19 Humidificateur Écologique Intelligent de 19 L avec Sonde de Température et D'Humidité, Panneau de Contrôle Supérieur, Tél","1","amazon.fr","Vendeur","Sainte-Foy-lès-Lyon","","69110","MarketplaceFacilitator","146,66","29,33","0","0","0","0","0","0","-29,33","-26,40","0","-0,79","0","119,47","Sorti","7 mai 2026 07:25:15 UTC"
"25 avr. 2026 00:55:51 UTC","26991156042","Commande","405-7344734-1741927","311001-10x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 40L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","Bruges","","33520","MarketplaceFacilitator","16,91","3,38","0","0","0","0","0","0","-3,38","-3,04","0","-0,09","0","13,78","Sorti","9 mai 2026 22:29:38 UTC"
"25 avr. 2026 00:55:51 UTC","26991156042","Commande","405-7344734-1741927","311001-3x5-EU","VIVOSUN Lot 5 Sac de Plantation 12L Sacs de Culture Tissu Non Tissé, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes, Fleurs, Fruits","2","amazon.fr","Vendeur","Bruges","","33520","MarketplaceFacilitator","25,64","5,14","0","0","0","0","0","0","-5,14","-4,62","0","-0,14","0","20,88","Sorti","9 mai 2026 22:29:38 UTC"
"25 avr. 2026 00:55:52 UTC","26991156042","Commande","402-5366993-6117923","332572-EU-M","VIVOSUN Pompe Submersible 800 GPH (3000 l/h, 24W), Pompe à Eau Ultra Silencieuse 3m Hauteur de Refoulement avec 2m Cordon D'alimentation et 3 Buses p","1","amazon.fr","Vendeur","St Remy L Honore","","78690","MarketplaceFacilitator","24,99","5,00","0","0","0","0","0","0","-5,00","-4,50","0","-0,14","0","20,35","Sorti","7 mai 2026 22:09:40 UTC"
"25 avr. 2026 00:55:52 UTC","26991156042","Commande","404-9058474-7820302","311001-7x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 25L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","La Bastide Sur L Hers","","09600","MarketplaceFacilitator","15,74","3,15","0","0","0","0","0","0","-3,15","-2,83","0","-0,08","0","12,83","Sorti","7 mai 2026 21:01:47 UTC"
"25 avr. 2026 01:05:07 UTC","26991156042","Commande","405-8041345-2420311","VSFW001-Black-ZY-EU-M","VIVOSUN Chariot Pliable XXL 200L à Grandes Roues Capacité 160kg, Roues Silencieuses, Porte-Gobelets, Poches Latérales et Poignée Réglable pour Pl","1","amazon.fr","Vendeur","Entraigues Sur La Sorgue","","84320","MarketplaceFacilitator","66,66","13,33","0","0","0","0","0","0","-13,33","-10,40","0","-0,31","0","55,95","Sorti","6 mai 2026 19:29:55 UTC"
"25 avr. 2026 05:22:22 UTC","26991156042","Commande","404-0257539-0085930","333101-G2J-EU","VIVOSUN Lot de 2 verres d'intérieur hydroponique LED pour salle de culture avec étui à lunettes","1","amazon.fr","Vendeur","Paris","","75019","MarketplaceFacilitator","23,32","4,67","0","0","0","0","0","0","-4,67","-4,20","0","-0,13","0","18,99","Sorti","8 mai 2026 00:14:22 UTC"
"25 avr. 2026 12:28:50 UTC","26902793752","Remboursement","403-8431507-9622723","306146-0412-EU","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Cultu","1","amazon.fr","Amazon","VILLEY ST ETIENNE","","54200","MarketplaceFacilitator","-46,61","-9,32","0","0","0","0","0","0","9,32","6,71","0","0,25","0","-39,65","Sorti","26 avr. 2026 20:59:19 UTC"
"25 avr. 2026 12:55:59 UTC","26991156042","Commande","404-5118660-4270717","GH-E25-EU-FBM","VIVOSUN Growhub E25 Noir Driver WiFi pour Éclairage et Ventilation de Tente de Culture, Support pour Appareils SGS, Plug and Play, Extension à Growh","1","amazon.fr","Vendeur","SEBAZAC-CONCOURES","","12740","MarketplaceFacilitator","22,49","4,50","0","0","0","0","0","0","-4,50","-4,05","0","-0,12","0","18,32","Sorti","7 mai 2026 00:01:09 UTC"
"25 avr. 2026 12:55:59 UTC","26991156042","Commande","404-5118660-4270717","VS-THB1S-EU-FBM","VIVOSUN AeroLab THB1 Thermomètre Hygromètre Bluetooth sans Fil Moniteur de Température Intelligent VPD Humidimètre Numérique Télécommande&Alert","1","amazon.fr","Vendeur","SEBAZAC-CONCOURES","","12740","MarketplaceFacilitator","21,66","4,33","0","0","0","0","0","0","-4,33","-3,38","0","-0,10","0","18,18","Sorti","7 mai 2026 00:01:09 UTC"
"26 avr. 2026 01:52:47 UTC","26991156042","Commande","407-8506110-4599519","311001-5x5-EU-FBM","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","2","amazon.fr","Vendeur","VILLECRESNES","","94440","MarketplaceFacilitator","29,14","5,84","0","0","0","0","0","0","-5,84","-5,24","0","-0,16","0","23,74","Sorti","9 mai 2026 06:22:16 UTC"
"26 avr. 2026 01:53:01 UTC","26991156042","Commande","402-7614156-3237135","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Humidificateur USB, Humidificateur Mini à Brume Fraîche de 750 ml avec 2 Modes de Brume, Arrêt Automatique, Télécommande","1","amazon.fr","Vendeur","Toulon","","83100","MarketplaceFacilitator","30,82","6,17","0","0","0","0","0","0","-6,17","-5,55","0","-0,17","0","25,10","Sorti","7 mai 2026 20:43:27 UTC"
"26 avr. 2026 01:55:57 UTC","26991156042","Commande","406-2390250-3613151","VSE-ASH05-EU-M","VIVOSUN Humidificateur D'Air pour Plantes 5L Humidificateur Intelligent Plantes, Aerostream H05 24DB Silencieux Brume Fraîche 360° 50H Remplissage F","1","amazon.fr","Vendeur","Argenteuil","","95100","MarketplaceFacilitator","70,82","14,17","0","0","0","0","0","0","-14,17","-12,75","0","-0,38","0","57,69","Sorti","6 mai 2026 07:36:41 UTC"
"26 avr. 2026 01:56:17 UTC","26991156042","Commande","407-2418582-0439526","LH-001-2-EU-M","VIVOSUN Lot de 2 Cintres Réglables pour Lampe de Culture à Cliquet 1/8 Pouces Cintre en Corde avec Engrenages en Métal Renforcés 8 Pieds. Corde Lo","2","amazon.fr","Vendeur","Lons","","64140","MarketplaceFacilitator","21,64","4,34","0","0","0","0","0","0","-4,34","-3,90","0","-0,12","0","17,62","Sorti","12 mai 2026 00:23:29 UTC"
"26 avr. 2026 01:56:52 UTC","26991156042","Commande","407-2046920-1732361","311001-10x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 40L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","5","amazon.fr","Vendeur","Toulon","","83200","MarketplaceFacilitator","84,55","16,90","0","0","0","0","0","0","-16,90","-15,20","0","-0,46","0","68,89","Sorti","6 mai 2026 16:21:46 UTC"
"26 avr. 2026 01:59:26 UTC","26991156042","Commande","403-0026261-9107568","311001-15x5-EU-M","VIVOSUN Lot 5 Sac de Plantation 60L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","La Haye","","50250","MarketplaceFacilitator","18,07","3,62","0","0","0","0","0","0","-3,62","-3,25","0","-0,10","0","14,72","Sorti","7 mai 2026 22:57:44 UTC"
"26 avr. 2026 02:00:13 UTC","26991156042","Commande","407-0075051-3251508","311001-5x5-EU-FBM","VIVOSUN Lot 5 Sac de Plantation 20L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes,","1","amazon.fr","Vendeur","Yvre Le Polin","","72330","MarketplaceFacilitator","14,57","2,92","0","0","0","0","0","0","-2,92","-2,62","0","-0,08","0","11,87","Sorti","9 mai 2026 21:18:38 UTC"
"26 avr. 2026 02:34:24 UTC","26991156042","Commande","403-6721687-9393923","305130-PEN-EU-M","VIVOSUN Lot de pH-mètre et TDS mètre, pH-mètre de type stylo de haute précision 0,05 ph, TDS-mètre 3-en-1 (TDS, EC, et température) à précisio","1","amazon.fr","Vendeur","Nantes","","44000","MarketplaceFacilitator","18,32","3,67","0","0","0","0","0","0","-3,67","-3,30","0","-0,10","0","14,92","Sorti","6 mai 2026 15:43:05 UTC"
"26 avr. 2026 05:25:22 UTC","26902793752","Remboursement","404-2706673-3062752","LED-100-EU-M","VIVOSUN VS1000 Lampe de Croissance LED avec diodes Samsung LM301 et Pilote Sosen à intensité Variable Spectre Complet pour Plantes d'intérieur semi","1","amazon.fr","Vendeur","peynier","","13790","","0","0","0","0","0","0","0","0","0","0","0","0","-27,00","-27,00","Sorti","26 avr. 2026 05:25:22 UTC"
"26 avr. 2026 08:09:40 UTC","26902793752","Ajustement","","306143-0820-EU","Remboursement Stock Expédié par Amazon - Perdu:entrepôt","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","23,94","23,94","Sorti","26 avr. 2026 08:09:40 UTC"
