"Incluye transacciones del Marketplace de Amazon, Logística de Amazon y Amazon Webstore"
"Todos los importes en EUR, a menos que se especifique lo contrario"
"Definiciones:"
"fecha/hora: fecha y hora de publicación de la transacción"
"Recaudación de impuestos sobre ventas: incluye los impuestos sobre ventas recaudados al comprador respecto al producto, el envío y el envoltorio para regalo."
"Tarifas por venta: incluyen tarifas variables por cierre de venta y tarifas por referencia."
"Tarifas de otras transacciones: incluye reintegros de los cargos por envío, retenciones de envío y tarifas de impuestos sobre ventas."
"Otro: incluye importes de transacciones distintas del pedido. Para mas información, consulta las columnas ""Tipo"" y ""Descripción"" de cada número de pedido."
"Nota: Los informes con fecha de inicio del 1 de enero de 2025 o posterior se indexan por fecha de publicación, incluyen las transacciones liberadas y diferidas y tienen dos nuevas columnas. Es posible que tengas que actualizar las integraciones o asignaciones de terceros."
"fecha y hora","identificador de pago","tipo","número de pedido","sku","descripción","cantidad","web de Amazon","gestión logística","ciudad de procedencia del pedido","comunidad autónoma de procedencia del pedido","código postal de procedencia del pedido","Formulario de recaudación de impuestos","ventas de productos","impuesto de ventas de productos","abonos de envío","impuestos por abonos de envío","abonos de envoltorio para regalo","impuestos por abonos de envoltorio para regalo","devoluciones promocionales","impuestos de descuentos por promociones","impuesto retenido en el sitio web","tarifas de venta","tarifas de Logística de Amazon","tarifas de otras transacciones","otro","total","Estado de la transacción","Fecha de liberación de la transacción"
"6 abr 2026 0:57:00 UTC","26822401742","Pedido","408-1458354-8613943","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","SEVILLA","ANDALUCIA","41015","MarketplaceFacilitator","66,11","13,88","0","0","0","0","0","0","-13,88","-12,00","0","-0,36","0","53,75","Liberada","20 abr 2026 22:17:39 UTC"
"6 abr 2026 1:09:06 UTC","26822401742","Pedido","403-1025983-1654731","333101-G2J-EU-FBA","VIVOSUN Paquete de 2 Vasos LED para Sala de Cultivo Hidropónico de Interior con Estuche para Gafas","1","amazon.es","Amazon","Almería","ALMERIA","04008","MarketplaceFacilitator","24,33","5,11","0","0","0","0","0","0","-5,11","-4,42","-3,95","-0,13","0","15,83","Liberada","16 abr 2026 15:26:52 UTC"
"6 abr 2026 12:40:19 UTC","26822401742","Reembolso","171-1107775-1123529","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Lugones","Asturias","33420","MarketplaceFacilitator","-18,17","-3,82","0","0","0","0","0","0","3,82","2,64","0","0,10","0","-15,43","Liberada","20 abr 2026 23:58:26 UTC"
"6 abr 2026 12:48:07 UTC","26732720862","Reembolso","403-1583549-5697116","304113-42-EU","VIVOSUN Armario de Cultivo Interior 120x60x150cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo I","1","amazon.es","Amazon","Val Do Dubra","La Coruña","15874","MarketplaceFacilitator","-115,69","-24,30","0","0","0","0","0","0","24,30","16,80","0","0,63","0","-98,26","Liberada","6 abr 2026 12:48:07 UTC"
"6 abr 2026 15:03:34 UTC","26822401742","Pedido","407-0693763-6613114","Spray-SX-CS4-EU","VIVOSUN Pulverizador a Presión Manual de 4 litros con Válvula de Seguridad, 3 Boquillas y Manguera de 127 cm, para Cuidado Profesional de Jardín, C","1","amazon.es","Amazon","Mairena de Alijarafe","Sevilla","41927","MarketplaceFacilitator","20,46","4,30","0","0","0","0","0","0","-4,30","-3,71","-4,78","-0,11","0","11,86","Liberada","14 abr 2026 21:38:58 UTC"
"7 abr 2026 1:08:09 UTC","26732720862","Tarifas de inventario de Logística de Amazon","","","Tarifa por almacenamiento de Logística de Amazon","","Amazon.es","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-122,14","-122,14","Liberada","7 abr 2026 1:08:09 UTC"
"7 abr 2026 1:08:38 UTC","26822401742","Pedido","403-3834026-2173151","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","Madrid","Madrid","28021","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","-5,71","-0,38","0","51,40","Liberada","14 abr 2026 23:16:40 UTC"
"7 abr 2026 1:26:21 UTC","26822401742","Pedido","405-3411080-4593103","306109-6C-EU-M","VIVOSUN Conducto de aluminio flexible negro de 6 pulgadas para ventilación HVAC, manguera de conducto no aislada de 25 pies con 2 abrazaderas, conduc","1","amazon.es","Vendedor","Río Do Pozo","La Coruña","15573","MarketplaceFacilitator","23,96","5,03","0","0","0","0","0","0","-5,03","-3,77","0","-0,11","0","20,08","Liberada","20 abr 2026 20:39:46 UTC"
"7 abr 2026 1:26:31 UTC","26902805082","Pedido","405-8158969-3049950","330301-EU-M","VIVOSUN Alfombra Calefaccional para Plantulas 25x52cm con Controlador de Temperatura Integrado, Manta Termica Planta Impermeable Certificada UL & Met","1","amazon.es","Vendedor","Madrid","Parla","28982","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","0","-0,14","0","20,15","Liberada","25 abr 2026 22:38:30 UTC"
"7 abr 2026 1:26:45 UTC","26902805082","Pedido","407-7146409-4175534","311001-20x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 80 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Barcelona","Barcelona","08022","MarketplaceFacilitator","27,26","5,73","0","0","0","0","0","0","-5,73","-4,95","0","-0,15","0","22,16","Liberada","22 abr 2026 20:44:29 UTC"
"7 abr 2026 1:26:45 UTC","26902805082","Pedido","407-7146409-4175534","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Barcelona","Barcelona","08022","MarketplaceFacilitator","18,17","3,82","0","0","0","0","0","0","-3,82","-3,30","0","-0,10","0","14,77","Liberada","22 abr 2026 20:44:29 UTC"
"7 abr 2026 9:04:15 UTC","26822401742","Reembolso","402-2387558-6717922","VSGB-7-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","zumaia","gipuzkoa","20750","MarketplaceFacilitator","-18,96","-3,98","0","0","0","0","0","0","3,98","2,75","0","0,10","0","-16,11","Liberada","17 abr 2026 22:03:03 UTC"
"7 abr 2026 9:05:25 UTC","26822401742","Reembolso","402-2387558-6717922","VSGB-3-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 12 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","zumaia","gipuzkoa","20750","MarketplaceFacilitator","-12,54","-2,63","0","0","0","0","0","0","2,63","0,97","0","0,04","0","-11,53","Liberada","17 abr 2026 22:17:54 UTC"
"7 abr 2026 9:05:49 UTC","26822401742","Pedido","406-3361038-0361123","VSI-FFD2-EU","VIVOSUN FlexFeed Kit de Riego por Goteo, Sistema de Riego Automático de 4W con Bomba y 4 Emisores de Goteo, Controlable por App, Profesional para Caj","1","amazon.es","Amazon","GRANOLLERS","GRANOLLERS","08401","MarketplaceFacilitator","25,89","5,44","0","0","0","0","0","0","-5,44","-4,70","-3,85","-0,14","0","17,20","Liberada","21 abr 2026 0:00:31 UTC"
"7 abr 2026 9:06:50 UTC","26822401742","Reembolso","402-2387558-6717922","VSGB-15-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","zumaia","gipuzkoa","20750","MarketplaceFacilitator","-21,68","-4,55","0","0","0","0","0","0","4,55","3,14","0","0,12","0","-18,42","Liberada","17 abr 2026 22:11:39 UTC"
"7 abr 2026 9:09:38 UTC","26822401742","Reembolso","402-2387558-6717922","VSGB-10-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 40 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","2","amazon.es","Vendedor","zumaia","gipuzkoa","20750","MarketplaceFacilitator","-40,72","-8,56","0","0","0","0","0","0","8,56","5,92","0","0,22","0","-34,58","Liberada","17 abr 2026 22:17:03 UTC"
"7 abr 2026 9:14:36 UTC","26822401742","Pedido","405-2518962-8514723","VSI-FFD2-EU","VIVOSUN FlexFeed Kit de Riego por Goteo, Sistema de Riego Automático de 4W con Bomba y 4 Emisores de Goteo, Controlable por App, Profesional para Caj","1","amazon.es","Amazon","Sagres","Sagres","","MarketplaceFacilitator","25,89","5,95","0","0","0","0","0","0","-5,95","-4,70","-3,85","-0,14","0","17,20","Liberada","20 abr 2026 22:42:57 UTC"
"7 abr 2026 9:15:10 UTC","26822401742","Reembolso","402-2387558-6717922","VSGB-5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 20 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","zumaia","gipuzkoa","20750","MarketplaceFacilitator","-13,81","-2,90","0","0","0","0","0","0","2,90","1,07","0","0,04","0","-12,70","Liberada","17 abr 2026 22:21:39 UTC"
"7 abr 2026 9:34:54 UTC","26822401742","Pedido","403-4171779-7847533","VS-THB1S-EU","VIVOSUN AeroLab THB1S Termómetro Higrómetro Inalámbrico Bluetooth Para Interiores, Medidor de Humedad y Temperatura Digital VPD, LCD, Control y Ale","2","amazon.es","Amazon","zaragoza","zaragoza","50001","MarketplaceFacilitator","45,32","9,52","0","0","0","0","0","0","-9,52","-7,12","-7,40","-0,21","0","30,59","Liberada","16 abr 2026 22:52:28 UTC"
"7 abr 2026 9:57:30 UTC","26822401742","Pedido","402-8157080-8786730","VSI-VGDWC15-EU","VIVOSUN VGrow DWC - Kit de sistema de cultivo hidropónico para caja de cultivo inteligente VGrow, cultivo de agua profunda de 4 galones con piedras d","1","amazon.es","Amazon","Logroño","La rioja","26005","MarketplaceFacilitator","99,17","20,82","0","0","0","0","0","0","-20,82","-18,00","-13,77","-0,54","0","66,86","Liberada","18 abr 2026 23:49:04 UTC"
"7 abr 2026 10:50:55 UTC","26822401742","Pedido","405-6354257-0793919","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","Río Do Pozo","La Coruña","15573","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","-5,71","-0,38","0","51,40","Liberada","15 abr 2026 19:02:56 UTC"
"7 abr 2026 12:15:21 UTC","26822401742","Reembolso","403-1545804-6581931","VSVC-AZG6E42AP-EU","VIVOSUN Kit de Extracción Ventilador de Conducto 150mm AeroZesh G6 con GrowHub E42A+, Controlador WiFi VPD Temperatura Humedad, Filtro de Carbón Act","1","amazon.es","Amazon","zaragoza","zaragoza","50001","MarketplaceFacilitator","-182,22","-38,27","0","0","0","0","0","0","38,27","28,07","0","0,99","0","-153,16","Liberada","13 abr 2026 22:23:22 UTC"
"7 abr 2026 13:19:29 UTC","26732720862","Reembolso","406-9148758-4037944","HDR006-EU","VIVOSUN Estantería Colgante de Secado 6 Niveles con Red y Cremalleras Verdes para Deshidratación de Hierbas, Frutas y Flores, Uso Interior y Exterio","1","amazon.es","Amazon","Viladecans","Barcelona","08840","MarketplaceFacilitator","-26,34","-5,53","-1,64","-0,35","0","0","1,64","0,35","5,53","3,82","0","0,14","0","-22,38","Liberada","7 abr 2026 13:19:29 UTC"
"7 abr 2026 21:30:22 UTC","26822401742","Reembolso","403-6744852-9944340","VSF-AWD4-EU","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Neg","1","amazon.es","Amazon","Madrid","Madrid","28042","MarketplaceFacilitator","-24,79","-5,20","-1,64","-0,35","0","0","1,64","0,35","5,20","3,60","0","0,14","0","-21,05","Liberada","12 abr 2026 22:24:35 UTC"
"8 abr 2026 1:43:38 UTC","26822401742","Pedido","171-6856783-5281949","VSF-AWD4-EU","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Neg","1","amazon.es","Amazon","Castilleja de la Cuesta","Sevilla","41950","MarketplaceFacilitator","24,79","5,20","1,64","0,35","0","0","-1,64","-0,35","-5,20","-4,50","-3,74","-0,14","0","16,41","Liberada","15 abr 2026 6:33:04 UTC"
"8 abr 2026 1:49:36 UTC","26902805082","Pedido","403-8493470-3723553","VSGB-15-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","Gibraleón","Huelva","21500","MarketplaceFacilitator","26,44","5,55","0","0","0","0","0","0","-5,55","-4,80","0","-0,14","0","21,50","Liberada","29 abr 2026 0:08:10 UTC"
"8 abr 2026 1:56:11 UTC","26902805082","Pedido","171-9419248-9757967","304113-NEW-22-EU","VIVOSUN Armario de Cultivo Interior 60x60x120cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo In","1","amazon.es","Vendedor","Málaga","Malaga","29010","MarketplaceFacilitator","68,17","14,32","0","0","0","0","0","0","-14,32","-12,37","0","-0,37","0","55,43","Liberada","4 may 2026 22:14:37 UTC"
"8 abr 2026 3:33:03 UTC","26902805082","Pedido","403-3289643-2113162","311001-10x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 40 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Aristregui","Navarra","31892","MarketplaceFacilitator","23,13","4,86","0","0","0","0","0","0","-4,86","-4,20","0","-0,13","0","18,80","Liberada","4 may 2026 22:30:14 UTC"
"8 abr 2026 3:36:51 UTC","26822401742","Pedido","403-5570348-3418714","304113-P426-EU-FBM","VIVOSUN Pro Grow Tent 120x60x180 cm, Tienda de Cultivo Interior con Tubos Metálicos 22mm, Tela Oxford Resistente, Mylar Reflectante, Barras de Colgad","1","amazon.es","Vendedor","Valencia","Valencia","46025","MarketplaceFacilitator","126,44","26,55","0","0","0","0","0","0","-26,55","-22,95","0","-0,69","0","102,80","Liberada","20 abr 2026 21:30:10 UTC"
"8 abr 2026 3:36:51 UTC","26822401742","Pedido","403-5570348-3418714","TN-24-EU-FBM","VIVOSUN Red Enrejado 60x120 cm con 4 Ganchos Soporte para Plantas trepadoras Vegetales Frutas Flores jardín y huerto Interior Exterior","1","amazon.es","Vendedor","Valencia","Valencia","46025","MarketplaceFacilitator","12,39","2,60","0","0","0","0","0","0","-2,60","-2,25","0","-0,07","0","10,07","Liberada","20 abr 2026 21:30:10 UTC"
"8 abr 2026 4:25:37 UTC","26822401742","Pedido","407-4005789-9165116","311001-30x5-EU","VIVOSUN Bolsa de Cultivo 5 Unidades 115 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Amazon","Barcelona","Barcelona","08022","MarketplaceFacilitator","31,40","6,59","0","0","0","0","0","0","-6,59","-5,70","-10,77","-0,17","0","14,76","Liberada","17 abr 2026 22:21:22 UTC"
"8 abr 2026 9:44:11 UTC","26822401742","Pedido","406-4313339-3141158","311001-5x5-EU-FBM","VIVOSUN Bolsa de Cultivo 5 Unidades 20 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Burgos","Burgos","09003","MarketplaceFacilitator","20,65","4,34","0","0","0","0","0","0","-4,34","-3,75","0","-0,11","0","16,79","Liberada","22 abr 2026 0:17:43 UTC"
"8 abr 2026 16:46:05 UTC","26822401742","Pedido","403-1355616-4727562","VSV-AZG6-EU","VIVOSUN Extractor de Aire y Ventilador de Conducto 150mm 660m³/h AeroZesh G6 EC PWM Programable con Regulador E12 para Extracción y Ventilación en","1","amazon.es","Amazon","Madalena","Vila Nova de Gaia, Portugal","","MarketplaceFacilitator","103,30","23,76","0","0","0","0","0","0","-23,76","-18,75","-5,71","-0,56","0","78,28","Liberada","18 abr 2026 23:40:00 UTC"
"8 abr 2026 17:41:34 UTC","26822401742","Pedido","403-8591711-9934757","Spray-SX-CS4-EU","VIVOSUN Pulverizador a Presión Manual de 4 litros con Válvula de Seguridad, 3 Boquillas y Manguera de 127 cm, para Cuidado Profesional de Jardín, C","1","amazon.es","Amazon","Valencia","Valencia","46025","MarketplaceFacilitator","23,40","4,92","0","0","0","0","0","0","-4,92","-4,25","-4,78","-0,13","0","14,24","Liberada","16 abr 2026 16:57:40 UTC"
"8 abr 2026 18:02:11 UTC","26822401742","Reembolso","405-0399935-2308353","306143-0412-EU","VIVOSUN Filtro de Carbón Activo 100mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","Aguadulce","Almería","04720","MarketplaceFacilitator","-46,23","-9,71","0","0","0","0","0","0","9,71","6,71","0","0,17","0","-39,35","Liberada","8 abr 2026 18:02:11 UTC"
"8 abr 2026 19:42:09 UTC","26822401742","Pedido","408-5422794-0577944","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Artola","Malaga","29678","MarketplaceFacilitator","43,36","9,11","0","0","0","0","0","0","-9,11","-7,87","-3,74","-0,24","0","31,51","Liberada","16 abr 2026 8:43:32 UTC"
"8 abr 2026 19:42:09 UTC","26822401742","Pedido","408-5422794-0577944","VSF-AWD4-EU","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Neg","1","amazon.es","Amazon","Artola","Malaga","29678","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","-3,74","-0,14","0","16,41","Liberada","16 abr 2026 8:43:32 UTC"
"8 abr 2026 20:52:00 UTC","26822401742","Pedido","171-1890867-9904337","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","VALENCIA","LA POBLA LLARGA","46670","MarketplaceFacilitator","49,17","10,32","0","0","0","0","0","0","-10,32","-8,92","-5,71","-0,27","0","34,27","Liberada","16 abr 2026 23:09:23 UTC"
"8 abr 2026 21:27:59 UTC","26822401742","Pedido","403-8195812-6366715","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","zaragoza","zaragoza","50001","MarketplaceFacilitator","49,17","10,32","0","0","0","0","0","0","-10,32","-8,92","-5,71","-0,27","0","34,27","Liberada","16 abr 2026 23:24:02 UTC"
"8 abr 2026 23:22:30 UTC","26822401742","Transferir","","","A la cuenta acabada en 064","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2577,35","-2577,35","Liberada","8 abr 2026 23:22:30 UTC"
"9 abr 2026 0:41:06 UTC","26822401742","Pedido","404-0775739-2083533","332022-2-EU","VIVOSUN Paquete de 2 lupas Plegables iluminadas de 30X 60X con luz LED para Joyas, Gemas, Relojes, Monedas, Sellos, Antiguos, Color Negro","1","amazon.es","Amazon","Lisboa","Portugal","","MarketplaceFacilitator","17,41","4,00","0","0","0","0","0","0","-4,00","-3,16","-3,74","-0,09","0","10,42","Liberada","16 abr 2026 14:59:15 UTC"
"9 abr 2026 1:16:56 UTC","26902805082","Pedido","407-9222530-7717148","VSE-UH075-EU-M","VIVOSUN Humidificador USB 750 ml, AeroStream U075 Humidificador de Niebla Fría con 2 Modos de Niebla, Apagado Automático, Control Remoto Inteligente","1","amazon.es","Vendedor","Madrid","","28051","MarketplaceFacilitator","30,57","6,42","0","0","0","0","0","0","-6,42","-5,55","0","-0,17","0","24,85","Liberada","23 abr 2026 22:36:37 UTC"
"9 abr 2026 1:17:10 UTC","26902805082","Pedido","405-2279767-7845905","SPray-30L-EU-M","VIVOSUN Pulverizador Rociador de Presión de Bomba de 3L, con Correa para el Hombro y Boquilla Ajustable, Ideal para Riego de Plantas, Jardinería, Ap","1","amazon.es","Vendedor","Torreblascopedro","Jaen","23510","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","0","-0,14","0","20,15","Liberada","22 abr 2026 22:17:33 UTC"
"9 abr 2026 1:17:24 UTC","26902805082","Pedido","403-3533631-0246707","305130-PEN-EU-M","VIVOSUN Kits de Medidor Digital de PH y TDS, Medidor de PH Tipo Pluma de alta Precisión de 0,01 pH ± 2% de Precisión de Lectura Medidor de Temperat","1","amazon.es","Vendedor","A CORUÑA","A Coruña","15199","MarketplaceFacilitator","18,17","3,82","0","0","0","0","0","0","-3,82","-3,30","0","-0,10","0","14,77","Liberada","24 abr 2026 21:57:43 UTC"
"9 abr 2026 1:20:12 UTC","26822401742","Pedido","403-8417808-2629924","VSV-AZT6E42AP-EU-FBM","VIVOSUN Ventilador de Conducto 150mm AeroZesh T6 Extracción 660m³/h, PWM con Controlador GrowHub E42A+, Conexión APP Funcionamiento Silencioso Tien","1","amazon.es","Vendedor","zaragoza","zaragoza","50001","","219,99","0","0","0","0","0","0","0","0","-33,00","0","-0,99","0","186,00","Liberada","21 abr 2026 21:01:15 UTC"
"9 abr 2026 1:20:43 UTC","26822401742","Pedido","408-7714607-3691527","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Mutilva-mutiloa","Navarra","31192","MarketplaceFacilitator","66,11","13,88","0","0","0","0","0","0","-13,88","-12,00","0","-0,36","0","53,75","Liberada","21 abr 2026 15:44:46 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Valencia","Valencia","46025","","79,99","0","0","0","0","0","0","0","0","-12,00","0","-0,36","0","67,63","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","VSF-AWE6-G2x2-EU-M","VIVOSUN Lote de 2 Ventiladores de Cultivo con Clip AeroWave E6 Gen2 15 cm Motor EC 12W Control Inteligente APP/WiFi 5 Velocidades+Temporizador Oscilac","1","amazon.es","Vendedor","Valencia","Valencia","46025","","104,99","0","0","0","0","0","0","0","0","-15,75","0","-0,47","0","88,77","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","VSGB-3-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 12 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","2","amazon.es","Vendedor","Valencia","Valencia","46025","","43,98","0","0","0","0","0","0","0","0","-6,60","0","-0,20","0","37,18","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","COMBO-01-EU-FBM","VIVOSUN Medidor digital de pH, medidor de temperatura y CE 3 en 1TDS para el hogar, jardín, hidroponía, acuarios, laboratorios","1","amazon.es","Vendedor","Valencia","Valencia","46025","","26,99","0","0","0","0","0","0","0","0","-3,51","0","-0,11","0","23,37","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","VSVC-AZT6E42AP-EU-FBM","VIVOSUN Kit de Extracción Ventilador de Conducto 150mm AeroZesh T6 Pro con GrowHub E42A+ Control VPD Temperatura Humedad, Conexión APP Filtro de Car","1","amazon.es","Vendedor","Valencia","Valencia","46025","","279,99","0","0","0","0","0","0","0","0","-42,00","0","-1,26","0","236,73","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","LH-001-2-EU-M","VIVOSUN 2 Pares de Perchas Ajustables de 1/8 Pulgadas, Colgador de Cuerda Resistente con Engranajes de Metal Reforzados, Cuerda de 8 Pies de Largo y C","1","amazon.es","Vendedor","Valencia","Valencia","46025","","12,99","0","0","0","0","0","0","0","0","-1,95","0","-0,06","0","10,98","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 1:56:55 UTC","26902805082","Pedido","403-9354656-0085131","VSA200SE-E25-EU-M","VIVOSUN AeroLight Wing AW200SE, Luz de Cultivo LED de 200W con Ventilador de Circulación Integrado y Controlador GrowHub E25, Compatible con Aplicaci","1","amazon.es","Vendedor","Valencia","Valencia","46025","","229,99","0","0","0","0","0","0","0","0","-34,50","0","-1,04","0","194,45","Liberada","22 abr 2026 23:00:18 UTC"
"9 abr 2026 2:14:14 UTC","26902805082","Pedido","408-8575420-2124354","VSE-UH075-EU-M","VIVOSUN Humidificador USB 750 ml, AeroStream U075 Humidificador de Niebla Fría con 2 Modos de Niebla, Apagado Automático, Control Remoto Inteligente","1","amazon.es","Vendedor","Artola","Malaga","29678","MarketplaceFacilitator","30,57","6,42","0","0","0","0","0","0","-6,42","-5,55","0","-0,17","0","24,85","Liberada","24 abr 2026 22:04:00 UTC"
"9 abr 2026 4:42:32 UTC","26822401742","Pedido","403-2456758-5221125","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Madrid","Comunidad de Madrid","28020","MarketplaceFacilitator","43,36","9,11","0,82","0,17","0","0","-0,82","-0,17","-9,11","-7,87","-3,74","-0,24","0","31,51","Liberada","16 abr 2026 7:43:29 UTC"
"9 abr 2026 5:56:08 UTC","26822401742","Pedido","403-1770833-0000361","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Valencia","Valencia","46025","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","-2,55","-0,03","0","2,15","Liberada","19 abr 2026 0:02:18 UTC"
