"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2026-04-23T12:51:16+00:00","028-6606228-5293950","VSV-AZG4E42A-EU","B0C6QK97P2","X001YYNK6F","VIVOSUN 100mm AeroZesh G4 Rohrventilator, Leise 330 m³/h Lüftungsventilator mit EC-Motor und GrowHub E42A Temperatur-Feuchtigkeitskontrolle, WiFi-Kontroller für Heizung-Kühlung-Booster, Growzelte","1","LCJ4","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHK454748779",
"2026-04-23T11:23:49+00:00","305-0324652-2737121","332022-2-EU","B07VK1LVN6","X0021OYVTR","VIVOSUN 2er-Packung 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Schwarz","1","BTS2","SELLABLE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHE683054707","Schwer erkennbar und bedienbar"
"2026-04-23T08:27:47+00:00","302-4895721-4338742","Spray-SX-CS5-EU","B07Y82117Q","X001VKGO47","VIVOSUN Drucksprüher 5L Gartenspritze mit 3 Düsen, Druckentlastungsventil & Verstellbarem Tragegurt, Sprühflasche für Pflanzen, Rasenpflege & Reinigun, Weiß","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK544478355",
"2026-04-23T05:11:54+00:00","306-8823266-7675552","304113-52-EU","B07WK3Q372","X001VJETI1","VIVOSUN Growzelt 150x80x200cm Grow Tent aus hochreflektierendes Mylar mit Sichtfenster und Bodenwanne für Hydroponik und Indoor-Anbau S538 Grow Zelt passend für VS2000/VSF4300","1","WRO1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNSC216948466","Habe gerade bemerkt das es für den Aufstellungsort zu groß ist. Hab mich mit den Maßen völlig vertan."
"2026-04-23T00:47:44+00:00","306-5086690-2387529","SGS-SE1T4E42A-EU","B0C2C97QWM","X0020FVYJH","VIVOSUN Smart Grow System mit Grow Lampe100W LED Pflanzenlampe mit integriertem Zirkulationsventilator, Rohrventilator 100 mm & GrowHub E42A Controller für Growbox Komplettsets, Indoor-Grow Hydroponik","1","WRO1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK485388367",
"2026-04-22T18:47:54+00:00","171-4056070-6084336","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Culture Pré-Filtre Inclus Bride Réversible Noir","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHE682256029",
"2026-04-22T16:16:48+00:00","405-5187781-4304366","VSE-ATW70-EU","B0FHZV3WNM","X002CXIWAB","VIVOSUN AeroFlux Calentador Inteligente para Tienda de Campaña con Termostato, Calefacción PTC de 700W, Compacto y Portátil con VPD, Control de Aplicaciones y Protección Contra Sobrecalentamiento","1","MAD4","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNWE398733711",
"2026-04-22T11:42:15+00:00","028-9019835-2040300","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK542819365",
"2026-04-22T11:28:53+00:00","028-0323337-5944361","VSF-AWD4x2-EU","B0CMZFSLCL","X0023L9G3T","VIVOSUN AeroWave D4 10cm Grow Ventilator Oszillierend Clip Ventilator Grow mit Haken, 3 Stufen, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Schwarz, 2er-Pack","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHK544570762",
"2026-04-22T09:28:07+00:00","028-4897102-5576311","VSVC-AZG4E42AP-EU","B0CBRSM7H7","X002CU6GJ3","VIVOSUN Smart Rohrventilator 100mm/Abluftset AeroZesh G4 mit GrowHub E42A+, Temperatur- & Feuchtigkeitsregler, WiFi/App-Fernsteuerung, Aktivkohlefilter und Schlauch für Growzelte und Hydrokultur","1","WRO1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK482684378",
"2026-04-22T05:45:01+00:00","304-9296391-1942749","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Growzelt 150x150x200cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S558 Grow Tent passend für VSF6450","1","WRO1","CARRIER_DAMAGED","UNDELIVERABLE_REFUSED","Reimbursed","LPNHK482660925",
"2026-04-21T22:29:21+00:00","305-6487260-0643512","VSH-IS03-EU","B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","1","LCJ4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK552286554",
"2026-04-21T18:45:55+00:00","406-3635767-0909158","311001-30x5-EU","B00VWU35F4","X001VKJMC3","VIVOSUN Lot 5 Sac de Plantation 120L Sacs de Culture Tissu Non Tissé Sac à Plantes, Pots Tissu Épais Haute Résistance avec Poignées pour Légumes, Fleurs, Fruits, Serre et Jardin","1","BTS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHe079131297","Les sacs 95 litres sont suffisants pour moi"
"2026-04-21T12:50:22+00:00","303-2559190-0773107","VSF-AWE6-G2-EU","B0BP1Y3CRM","X00260ULXB","VIVOSUN E6 Gen2 Grow Ventilator Oszillierend Leise Klein for Growzelt, 10 Geschwindigkeiten & 2 Modi, EC-Motor, Clip Ventilator Klemmbar Mini Fan für Growbox, IP54, Timer,APP/WiFi Steuerung Schwarz","1","BTS2","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNHK545134469",
"2026-04-21T11:59:33+00:00","306-2639071-6671532","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE","Unit returned to inventory","LPNHK541857581",
"2026-04-21T11:33:01+00:00","306-6155381-8793130","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNHK545110176",
"2026-04-21T10:35:16+00:00","402-0854663-8672368","VSV-AZT4-EU","B0BQF728P7","X001VEMT83","VIVOSUN AeroZesh T4 Inline kanalfläkt 100 mm extraktorfläkt 357 m³/h med E12 hastighetsstyrenhet och helt programmerbar PWM-styrd EC-fläkt för växttält ventilation","1","BTS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNHe080664648",
"2026-04-21T08:05:31+00:00","406-9148758-4037944","HDR006-EU","B096VM7MF3","X0022GVMRD","VIVOSUN Estantería Colgante de Secado 6 Niveles con Red y Cremalleras Verdes para Deshidratación de Hierbas, Frutas y Flores, Uso Interior y Exterior","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHe041688626",
"2026-04-21T06:39:42+00:00","403-6744852-9944340","VSF-AWD4-EU","B0CMYX2H9Q","X0023L9EWR","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Negro","1","BTS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE399645640",
"2026-04-21T06:00:46+00:00","402-1985214-2360348","VSL-LL100-EU","B0FB8RK4X1","X002BGZ2XJ","VIVOSUN LumaLight 100 W LED de Cultivo, Lámpara de Espectro Completo Smart Regulable con Alto PPFD para Interior, Plántulas, Hortalizas y Floración","1","MAD4","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER","Unit returned to inventory","LPNWE398985385",
"2026-04-20T23:41:22+00:00","302-4591920-2262733","332022-EU","B07VK1LVKX","X0021P5OXX","VIVOSUN 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Schwarz","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP078319559",
"2026-04-20T20:20:42+00:00","405-0399935-2308353","306143-0412-EU","B01DXYMBU6","X001VZSIFF","VIVOSUN Filtro de Carbón Activo 100mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladores en Línea y Cultivo Interior","1","MAD4","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE","Unit returned to inventory","LPNWE399862767",
"2026-04-20T20:15:01+00:00","306-0494666-0079538","VSV-AZT4E42A-EU","B0BQF568WN","X001WOJQ15","VIVOSUN AeroZesh T4 100mm Inline-Rohrventilator, Leiser 357 m³/h Abluftventilator mit EC-Motor und GrowHub E42A WLAN-Controller für Growzelte, Hydroponik","1","LCJ4","DEFECTIVE","DEFECTIVE","Repackaged Successfully","LPNHK542805492",
"2026-04-20T10:24:40+00:00","407-1290990-0766728","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Tente de Culture 150x150x200cm, Tente Hydroponique Intérieure Lumière-Proof avec Mylar Réfléchissant, Fenêtre D'observation, Bac de Fond, Structure de Cadre Stable, Tente de Plantes","1","XOR7","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNIC030103104",
"2026-04-19T22:47:51+00:00","302-9992893-7229921","VSV-AZS4-EU","B0C2C8KBBW","X001YZMP8D","VIVOSUN Rohrventilator 100 mm Abluftventilator 353 m³/h Rohrlüfter mit E12-Geschwindigkeitsregler und EC-Motor 28dB Leiser Ventilator für Growzelte und Belüftungssysteme","1","BTS2","DEFECTIVE","FOUND_BETTER_PRICE","Unit returned to inventory","LPNHe070838288",
"2026-04-19T16:29:10+00:00","303-0529749-3973921","332021-EU","B07VK287M6","X0021P5SGL","VIVOSUN 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Weiß","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHe080499996",
"2026-04-19T14:06:12+00:00","302-2194977-6348363","304113-52-EU","B07WK3Q372","X001VJETI1","VIVOSUN Growzelt 150x80x200cm Grow Tent aus hochreflektierendes Mylar mit Sichtfenster und Bodenwanne für Hydroponik und Indoor-Anbau S538 Grow Zelt passend für VS2000/VSF4300","1","BTS2","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNHe065969404",
"2026-04-19T04:54:33+00:00","026-7973623-0735550","311003-5-UK","B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","1","EDI4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNIC150183694",
"2026-04-18T11:01:03+00:00","206-3054626-1101116","SPray-08L-R-UK","B07QTHYLZV","X001WHRG73","VIVOSUN 0.8 L Hand Sprayer with Adjustable Brass Nozzle for Garden and Lawn Care, Pump Sprayer Garden Sprayer for Plant Spraying, Car Care and Other Cleaning Solutions, Red","1","EDI4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNWE405391962",
"2026-04-18T08:42:11+00:00","404-5376380-8430752","311003-4-EU","B01EWH83FU","X001W1EEP1","Vivosun Gartenschere mit geraden Edelstahlklingen","1","PRG2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHe012954721",
"2026-04-17T23:40:48+00:00","304-9596671-7825132","VSH-IS03-EU","B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","1","LCJ4","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNHK553076695",
"2026-04-17T06:42:32+00:00","302-6703643-0441900","VSV-AZT6-EU","B0BMV1W52R","X001WOUTQV","VIVOSUN AeroZesh T6 Rohrventilator 150 mm Metall Abluftventilator 693 m³/h mit E12-Drehzahlregler, EC Motor, Leiser Rohrlüfter PWM-Gesteuert, Programmierbar für Growzelte Gewächshaus Indoor-Belüftung","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK542333409",
"2026-04-17T04:25:14+00:00","202-2915629-7330762","330701-01-UK","B00P7RUI3U","X001VV7Y8V","VIVOSUN Garden Netting 5 x 15ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","1","EDI4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE405433361",
"2026-04-16T22:11:26+00:00","306-1557157-6149100","VSS-THSP-EU","B0C1Z462XW","X0022HA0MZ","VIVOSUN Temperatur- und Feuchtigkeitssensor, wasserdichte Edelstahl-Umweltüberwachungssonde für GrowHub-Controller E42/E42A, AeroLab THB1/THB1S, 3,6 m","1","LCJ4","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHK539684213",
"2026-04-16T19:40:35+00:00","302-8492295-7254753","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Growzelt 150x150x200cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S558 Grow Tent passend für VSF6450","1","XDT1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNXX000842610",
