"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","CN-0001","X003AM17P3","B0B51P8MD6","VIVOSUN Cargo Net for Garden Wagon, 36"" X 30"" Heavy Duty Nylon Netting with Storage Bag for Folding Wagon, Beach Cart, Garden Cart, Trolley Cart, Black","New","238","0","245","0","0","0","0","0","USD","12","57","104","127","Low traffic","15.99","0.0","15.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.54","0.075995","cubic feet","Standard","18.08681","US","gl_lawn_and_garden","128356","128","0","16","24","15.99","191.88","909.93","1659.96","2027.73","1","106","138","0","0","11.48","0","0","0","0","","8","0","","","","","","","","","","","","","","","","","175.4","132","Healthy","50","2026-05-07","2026-04-27","Yes","No","142.8","175.4","2026-04-27","238","0","7","1","134","unassigned","N","","",""
"2026-04-30","SPray-30LJ","X0024G10XF","B07QTHHGZL","VIVOSUN 0.8-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","","0","0","1","0","0","0","0","0","USD","0","0","33","107","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","2.85","0.450497","cubic feet","Standard","0.0","US","gl_lawn_and_garden","3625","0","0","","0","24.99","0.0","0.0","809.67","2598.93","0","1","0","0","0","","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","","161","Out of stock","236","2026-04-29","","","","","24.3","2026-04-27","0","0","1","0","7","unassigned","N","","",""
"2026-04-30","PGC-0001","X003BU3LWB","B0B7M9ZGJY","VIVOSUN Garden Netting Cover, 28 x 28 x 32 Inch Pop-up Guard Cover with Zip Entry for Plants, Vegetables, Fruits, Outdoor Run and Enclosure for Small Animals, 2-Pack, Green","New","296","0","323","0","0","0","0","0","USD","6","17","35","39","Low traffic","39.99","0.0","39.99","33.8","Create Outlet deal","","19.99","2","0","1801.89","0.2","0.349552","cubic feet","Standard","103.467392","US","gl_lawn_and_garden","100253","366","0","99","141","39.99","239.94","673.83","1391.65","1551.61","98","122","103","0","0","74.36","128","128","0","0","","28","0","","","","","","","","","","","","","","","","","552.6","49","Healthy","","","2026-04-27","Yes","No","552.6","470.9","2026-04-27","432","8","20","0","366","unassigned","N","","",""
"2026-04-30","304113-3018G","X003KYRGXX","B079DM1WCW","VIVOSUN S3018 30""x18""x36"" Grow Tent, High Reflective Mylar with Observation Window and Floor Tray 3D Printer Enclosure with Ventilation","New","138","0","146","0","0","0","0","0","USD","16","73","168","247","","74.99","69.99","69.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.46","0.998264","cubic feet","Oversize","137.760432","US","gl_lawn_and_garden","21333","94","0","21","20","69.99","1042.84","4886.31","11364.1","16811.13","36","110","0","0","0","51.97","254","176","78","0","","12","0","","","","","","","","","","","","","","","","","67.3","200","Low stock","","","2026-04-27","Yes","No","67.3","66.3","2026-04-27","393","1","9","2","179","unassigned","N","","",""
"2026-04-30","PP-30-2","X003SWY3L5","B0C3LM52N5","VIVOSUN Peat Pots, 60 Packs 3.15-Inch Seed Starting Pots with Drainage Holes, Round Nursery Pot, 20 Plant Labels for Flowers, Plants, Vegetables, 60Pcs","New","101","0","33","15","76","0","0","0","USD","12","82","145","171","","17.99","0.0","17.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","0.76","0.148409","cubic feet","Standard","14.989309","US","gl_lawn_and_garden","21117","79","0","4","7","17.99","209.68","1386.78","2436.95","2866.74","2","0","31","76","0","12.24","0","0","0","0","","27","0","91","6.73","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","122.3","87","Healthy","54","2026-05-06","2026-04-27","Yes","No","59.7","122.3","2026-04-27","104","3","23","1","100","unassigned","N","","",""
"2026-04-30","330104CNJ","X002EB7JHB","B081ZM97QQ","VIVOSUN 3"" x 20"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Heating Pad for Hydroponic, Kombucha Tea, Brewing, Fermentation & Plant Germination","New","476","0","551","0","0","0","0","0","USD","27","131","276","481","","25.99","0.0","20.79","19.75","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.92","0.072763","cubic feet","Standard","34.635188","US","gl_lawn_and_garden","1279","173","0","16","14","20.79","563.93","2949.69","6455.84","11240.39","72","291","188","0","0","23.48","57","0","30","27","","71","0","","","","","","","","","","","","","","","","","125.2","209","Healthy","","","2026-04-27","Yes","No","125.2","95.2","2026-04-27","564","31","39","1","181","unassigned","N","","",""
"2026-04-30","VSS-SP-3456L40","X004CJOX95","B0DCFFQ66D","VIVOSUN 40 Packs 3/4/5/6 Inch Clear Nursery Pots with Drainage Holes, Reinforced Plastic Seedling Pots for Plants, Flowers, Cuttings, and Succulents, 40 pcs Plant Labels","New","329","0","351","0","0","0","0","0","USD","29","181","462","683","","19.99","0.0","19.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.96","0.323789","cubic feet","Standard","106.526581","US","gl_lawn_and_garden","39631","90","0","12","10","19.99","567.71","3344.19","8892.38","13073.27","43","308","0","0","0","59.81","244","185","0","59","","22","2","","","","","","","","","","","","","","","","","69.4","161","Healthy","","","2026-04-27","Yes","No","69.4","48.6","2026-04-27","579","6","15","1","138","unassigned","N","","",""
"2026-04-30","WB-3x100","X0028GWZSP","B07S61C2BM","VIVOSUN Premium Weed Barrier Landscape Fabric Heavy Duty, 3ftx100ft 5oz Double-Layered Weed Control Mat with High Permeability, Commercial Ground Cover, Easy Set up & Superior Weed Control","New","843","0","888","0","0","0","0","0","USD","106","539","859","963","","49.99","0.0","49.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.3","0.664938","cubic feet","Oversize","560.542734","US","gl_home","5098","219","0","9","17","49.99","5018.44","24494.43","38603.73","43292.69","433","367","88","0","0","229.21","449","309","140","0","","25","1","","","","","","","","","","","","","","","","","76.6","447","Healthy","","","2026-04-27","No","No","57.5","76.6","2026-04-27","1301","9","13","3","324","unassigned","N","","",""
"2026-04-30","CC-001","X003WBNAK7","B0CC5373Y7","VIVOSUN Coco Coir Brick, 1.4lbs 100% Natural Organic Compressed Coconut Coir Fiber with Low EC, PH Balance & High Nutrition, Coconut Fiber Substrate, Coconut Soil for Plants","New","415","0","287","146","0","0","0","0","USD","18","117","306","423","","9.99","0.0","9.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","0.89","0.048668","cubic feet","Standard","20.19722","US","gl_lawn_and_garden","26799","118","0","14","12","9.99","176.82","1083.83","2799.44","3902.77","183","102","2","0","0","12.1","0","0","0","0","","13","0","","","","","","","","","","","","","","","","","94.1","299","Healthy","181","2026-05-06","2026-04-27","No","No","94.1","93.9","2026-04-27","415","0","7","6","121","unassigned","N","","",""
"2026-04-30","304113-1010","X003RFNS87","B07GP6JZPF","VIVOSUN S108 10x10 Grow Tent, 120""x120""x80"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VSF6450","","0","0","1","0","0","0","0","0","USD","0","14","58","102","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","3.24","5.986979","cubic feet","Extra-large","0.0","US","gl_lawn_and_garden","","216","0","38","17","287.99","0.0","4701.88","20100.45","35580.01","0","1","0","0","0","","135","30","105","0","","0","0","","","","","","","","","","","","","","","","","24.4","60","Out of stock","","","2026-04-27","Yes","No","15.5","24.4","2026-04-27","135","0","0","0","272","unassigned","N","","",""
"2026-04-30","SPray-80LJ","X0024GXC09","B07QVWQ1HC","VIVOSUN Pump Sprayer 2 Gallon, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, Pressure Relief Valve, for Spraying Plants, Garden Watering and Cleaning","New","747","0","816","0","0","0","0","0","USD","71","349","611","754","","40.99","0.0","40.99","38.49","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.94","0.623843","cubic feet","Oversize","466.010721","US","gl_lawn_and_garden","3625","66","0","18","27","40.99","2848.43","13020.51","23025.71","28487.74","325","167","324","0","0","209.72","828","678","150","0","","59","2","","","","","","","","","","","","","","","","","106.8","812","Low stock","321","2026-05-06","2026-04-27","No","No","82.6","106.8","2026-04-27","1623","48","8","3","134","unassigned","N","","",""
"2026-04-30","306104-62C","X002A34RA5","B07WD9KQ93","VIVOSUN 2-Pack 6 Inch 25 Feet Flex Air Aluminum Ducting, Flexible Dryer Vent Hose for HVAC Ventilation with Four 6 Inch Stainless Steel Clamps","New","743","0","884","0","0","0","0","0","USD","22","166","338","497","Low traffic","39.99","0.0","39.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.79","0.607344","cubic feet","Standard","451.256592","US","gl_home_improvement","45098","159","0","31","33","33.24","799.78","5743.96","11347.75","16690.61","457","427","0","0","0","325.63","546","418","0","128","","135","4","","","","","","","","","","","","","","","","","134.6","188","Healthy","","","2026-04-27","No","No","134.6","106.2","2026-04-27","1392","103","32","0","239","unassigned","N","","",""
"2026-04-30","GH-E25","X003GER6CN","B0BKP7VV1H","VIVOSUN GrowHub Controller E25 for Grow Tent Cooling Ventilation Lighting, Supports Smart Grow System Devices, Easy to Install & Use, WiFi App Controllable, Expansion Port for E42A+/E42A/E42","New","153","0","196","0","0","0","0","0","USD","79","318","869","1072","","21.99","0.0","21.99","20.89","NoExcessInventory","","0.0","0","0","0.0","3.62","0.003179","cubic feet","Standard","0.486387","US","gl_lawn_and_garden","52586","15","0","17","16","21.99","1713.66","6921.92","18610.44","22733.57","196","0","0","0","0","0.14","1200","1200","0","0","","25","1","","","","","","","","","","","","","","","","","33.3","267","Low stock","","","2026-04-27","No","No","33.3","28.8","2026-04-27","1370","17","7","1","149","unassigned","N","","",""
"2026-04-30","VSVC-AZT4","X003W2EVTF","B0CBPDTSKS","VIVOSUN Smart Air Filtration T4 Kit 4"", AeroZesh T4 Inline Duct Fan with E12 Speed Controller, Carbon Filter & 8' Ducting, Cooling & Ventilation System for Grow Tents, Indoor Gardening, Hydroponics","New","287","0","309","0","0","0","0","0","USD","35","221","474","612","","129.99","0.0","129.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.45","1.890988","cubic feet","Oversize","542.713556","US","gl_lawn_and_garden","15350","49","0","12","14","116.99","4101.8","25878.84","55586.51","71727.88","144","165","0","0","0","200.95","378","378","0","0","","41","2","","","","","","","","","","","","","","","","","57.9","215","Healthy","","","2026-04-27","No","No","43.7","57.9","2026-04-27","682","17","20","4","125","unassigned","N","","",""
"2026-04-30","YOYO-004J","X002PVQS0J","B08NT5CBYP","VIVOSUN 12 PCS Retractable Plant Yoyo with Stopper for Grow Support in Tent Garden or Hydroponics, White","New","153","0","178","0","0","0","0","0","USD","11","47","98","140","Low traffic","15.99","0.0","15.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.97","0.095316","cubic feet","Standard","14.583348","US","gl_lawn_and_garden","66553","166","0","29","32","15.99","168.69","706.33","1464.22","2129.0","80","44","54","0","0","10.57","199","80","80","39","","32","0","","","","","","","","","","","","","","","","","118.2","84","Healthy","","","2026-04-27","Yes","No","118.2","91.8","2026-04-27","375","23","9","0","218","unassigned","N","","",""
"2026-04-30","HR-0003J","X0049PFNFZ","B0C818F9Q6","VIVOSUN Outdoor Handrail, 5 Step Stair Handrai, 69"" x 36"" Fits 1 to 5 Steps, Wrought Mattle Iron Handrail for Concrete Steps, Porch Steps, One-Step Assembly, Black","New","578","0","549","42","0","0","0","0","USD","47","301","487","625","","79.99","0.0","75.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.85","1.193359","cubic feet","Extra-large","689.761502","US","gl_home_improvement","2810","55","0","8","12","75.99","3515.46","21182.88","34305.68","44972.84","4","318","227","0","0","296.53","25","25","0","0","","7","1","","","","","","","","","","","","","","","","","110.3","299","Healthy","360","2026-05-07","2026-04-27","Yes","No","78.6","110.3","2026-04-27","603","0","4","3","56","unassigned","N","","",""
"2026-04-30","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","New","3417","0","4166","0","0","0","0","0","USD","767","2466","4411","6376","","49.99","0.0","37.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.34","0.393324","cubic feet","Standard","1343.988108","US","gl_home","1724","76","0","9","11","37.99","29432.36","103938.63","189615.96","274957.53","1204","2962","0","0","0","1048.93","2456","1824","478","154","","669","1","","","","","","","","","","","","","","","","","68.5","1413","Healthy","","","2026-04-27","No","No","56.3","68.5","2026-04-27","6302","429","213","27","122","unassigned","N","","",""
"2026-04-30","304866J","X000ZT0K0H","B01DNUIHGM","VIVOSUN 1-Pack Self Adhesive Zipper Door for Debris Barriers, 3In. x 7Ft. Peel & Stick, Heavy-Duty & Double-Sided Zipper for Tarp, Greenhouse, Indoor Outdoor Tent, Black","New","769","0","818","0","0","0","0","0","USD","74","355","699","959","","14.99","0.0","14.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.97","0.03619","cubic feet","Standard","27.83011","US","gl_home","15749","88","0","13","15","12.99","995.36","4940.94","9685.91","13146.54","218","406","194","0","0","16.88","402","300","0","102","","50","6","","","","","","","","","","","","","","","","","90.6","294","Healthy","","","2026-04-27","No","No","75.1","90.6","2026-04-27","1196","25","24","1","120","unassigned","N","","",""
"2026-04-30","304113-P224","X003XWUBH5","B0CGHDFN7T","VIVOSUN P224 24""×24""×48"" PRO Grow Tent, with Thick 1 inch Poles, Strengthened High Reflective Mylar Oxford Fabric & Extra Hanging Bars for Hydroponics Indoor Plant for AeroLight A100, No High CFM Kit","New","108","0","85","28","0","0","0","0","USD","6","20","51","74","","99.99","0.0","76.49","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.67","1.271412","cubic feet","Oversize","137.312496","US","gl_lawn_and_garden","24195","190","0","25","22","76.49","458.94","1736.18","4480.89","6620.16","10","37","38","0","0","66.43","20","20","0","0","","2","0","","","","","","","","","","","","","","","","","166.0","50","Healthy","","","2026-04-27","Yes","No","166.0","134.5","2026-04-27","129","1","1","0","218","unassigned","N","","",""
"2026-04-30","HR-0001C","X0042AZP9B","B0CPP8JXXT","VIVOSUN Outdoor Handrail, 3 Step Stair Handrail, 40"" x 39"" Fits 1 to 3 Steps, Wrought Mattle Iron Stair Railing with Single Curved End for Concrete Steps, Porch Steps, One-Step Assembly, Black","New","170","0","170","0","0","0","0","0","USD","10","32","53","74","","59.99","0.0","56.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.63","0.840567","cubic feet","Oversize","142.89639","US","gl_home_improvement","2999","139","0","21","29","56.99","556.84","1732.78","2833.11","3968.89","100","32","38","0","0","68.59","0","0","0","0","","6","3","","","","","","","","","","","","","","","","","149.7","68","Healthy","","","2026-04-27","Yes","No","149.7","141.0","2026-04-27","170","0","6","0","146","unassigned","N","","",""
"2026-04-30","THM003J","X002CH6SKL","B07Z6F5S2M","VIVOSUN Indoor Outdoor Thermometer Wireless Digital Hygrometer Temperature and Humidity Monitor with Touchscreen LCD Backlight, 200ft/60m Range, Battery Included","New","586","0","589","0","0","0","0","0","USD","19","165","441","592","Low traffic","18.99","0.0","18.04","0.0","NoExcessInventory","","0.0","0","0","0.0","1.35","0.025473","cubic feet","Standard","14.927178","US","gl_biss","258962","108","0","24","22","18.04","342.76","2934.69","7867.19","10712.94","557","32","0","0","0","9.73","420","420","0","0","","7","1","","","","","","","","","","","","","","","","","106.5","340","Healthy","","","2026-04-27","No","No","106.5","71.0","2026-04-27","1006","0","7","0","188","unassigned","N","","",""
"2026-04-30","VSN-WB240B1-US","X004XNHVIZ","B0D977XGTM","VIVOSUN 240 L/64 Gal Water Storage Bladder, Foldable and Portable Water Tank, Water Storage Bag Containers for RV, Camping, Garden, Irrigation, Drought Resistance, Firefighting","","0","0","2","0","0","0","0","0","USD","1","77","96","96","","0.0","0.0","35.09","0.0","NoExcessInventory","","","0","0","","4.29","0.394057","cubic feet","Standard","0.0","US","gl_lawn_and_garden","","72","0","12","32","35.09","39.99","2860.05","3544.27","3544.27","2","0","0","0","0","","238","164","60","14","","1","0","","","","","","","","","","","","","","","","","20.2","","","","","2026-04-27","Yes","No","9.3","20.2","2026-04-27","238","0","1","0","315","unassigned","N","","",""
"2026-04-30","VSG-PPS-05G","X004BM7Y0N","B0D9K3X49G","VIVOSUN 1.35-Gallon Pump Sprayer, Pressurized Lawn & Garden Sprayer with Adjustable Shoulder Strap, for Plants Spraying, Garden Watering and Household Cleaning","New","279","0","479","0","0","0","0","0","USD","118","683","1176","1424","","29.99","0.0","29.99","28.49","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.47","0.535724","cubic feet","Standard","149.466996","US","gl_lawn_and_garden","3625","24","0","7","11","29.99","3485.57","18115.72","31449.24","38076.76","479","0","0","0","0","78.74","928","876","0","52","","181","0","","","","","","","","","","","","","","","","","38.1","943","Low stock","1192","2026-05-07","2026-04-27","No","No","29.3","38.1","2026-04-27","1375","168","12","1","68","unassigned","N","","",""
"2026-04-30","VSL-LL400-N","X004RRME9X","B08GPTLSZH","VIVOSUN LumaLight 400W LED Grow Light, Full Spectrum Plant Light, Smart Dimmable & High PPFD for Indoor Plants Seedling Vegetables Bloom, Fits 4×4/5×5 Grow Tents","New","674","0","681","0","0","0","0","0","USD","45","97","249","428","","359.99","0.0","219.98","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.8","2.089028","cubic feet","Oversize","1408.004872","US","gl_lawn_and_garden","7091","289","0","45","33","219.98","10171.15","25032.56","63746.44","106953.63","224","215","242","0","0","666.06","420","248","168","4","","6","1","","","","","","","","","","","","","","","","","206.3","75","Healthy","","","2026-04-27","Yes","No","206.3","121.6","2026-04-27","1094","0","6","0","366","unassigned","N","","",""
"2026-04-30","VSN-BJ32","X004446A67","B0CT88ZPG4","VIVOSUN Bloom Juice (0-6-4), Flowering Supplement Liquid Fertilizer for Flowering Stage, Concentrated Plant Food for All Flowering Plants, 32 Ounces/1 Quart","New","323","0","334","0","0","0","0","0","USD","17","75","192","293","Low traffic","32.99","0.0","28.04","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.93","0.050532","cubic feet","Standard","16.321836","US","gl_lawn_and_garden","50357","111","0","17","14","28.04","476.68","2244.86","5751.56","8848.14","41","293","0","0","0","9.94","0","0","0","0","","6","0","","","","","","","","","","","","","","","","","133.1","82","Healthy","","","2026-04-27","Yes","No","133.1","78.9","2026-04-27","323","0","5","1","113","unassigned","N","","",""
