"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-365-plus-days","estimated-ais-365-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","New","2","0","3","0","0","0","0","CAD","0","2","2","2","","12.99","0.0","9.59","0.0","NoRestockExcessActionRequired","","","0","0","","0.91","0.008469","cubic feet","Standard","0.016938","CA","gl_home_improvement","199","0","0","4","13","9.59","0.0","25.98","25.98","25.98","3","0","0","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","","20.5","1494","2026-04-29","2026-04-27","Yes","No","20.5","20.5","2026-04-27","2","0","1","0","0","N","","",""
"2026-04-30","VSC-GCC4K","X004S2Z7H3","B0D8PQQWM3","VIVOSUN GrowCam C4, 2K QHD WiFi Smart Camera for Grow Tent & VGrow Smart Grow Box, Timelapse, Night Vision, SD Card Storage, 2-Way Audio, App Control","New","0","0","73","0","0","0","0","CAD","12","37","75","148","","69.99","0.0","69.99","0.0","NoRestockExcessActionRequired","210","0.0","0","0","0.0","3.18","0.021577","cubic feet","Standard","0.0","CA","gl_home_improvement","5788","170","0","23","18","69.99","829.73","2534.33","5120.8","9966.92","73","0","0","0","0","4.39","216","72","144","0","73","3","","","","","","","","","","","","","","","40.7","72","2026-10-03","2026-04-27","Yes","No","40.7","25.6","2026-04-27","281","65","0","8","244","N","","",""
"2026-04-30","Spray-SX-CS8K","X00413DX6V","B0BYNCZJ63","VIVOSUN 2.1 Gal/8L Pump Sprayer, Garden Water Sprayer for Plants, Weeds & Lawn Care, with 3 Nozzles, 50'' Long Hose & Pressure Relief Valve","New","92","0","104","0","0","0","0","CAD","39","99","135","160","","58.99","0.0","53.09","0.0","NoRestockExcessActionRequired","92","0.0","0","0","0.0","2.56","0.688927","cubic feet","Oversize","63.381284","CA","gl_lawn_and_garden","254","63","0","11","23","53.09","2070.51","5332.61","7409.05","8883.8","104","0","0","0","0","34.55","192","78","0","114","3","1","","","","","","","","","","","","","","","33.3","132","2026-06-16","2026-04-27","Yes","No","32.7","33.3","2026-04-27","284","0","3","0","112","N","","",""
"2026-04-30","VSV-WVK4K","X004D5EDLL","B0DDKNBV3D","VIVOSUN Portable AC Sliding Door Vent Kit, 16.9""/21.2""-88.6"" Length Adjustable, Fits 5.1” & 5.9” Exhaust Hose for Sliding Doors or Windows","New","81","0","25","66","0","0","0","CAD","7","21","23","24","","49.99","0.0","42.49","0.0","NoRestockExcessActionRequired","10","39.7","43","0","3841.52","0.25","0.31635","cubic feet","Standard","25.62435","CA","gl_home_improvement","30786","225","79","15","43","49.99","297.43","904.79","1004.77","1054.76","8","17","0","0","0","33.37","0","0","0","0","9","0","18","3.87","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","437.6","5","2026-11-30","2026-04-27","No","No","175.8","437.6","2026-04-27","89","8","0","1","239","N","","",""
"2026-04-30","VSVC-AZT4E42APRK","X004R497JL","B0CBPHLMKY","VIVOSUN Smart Air Filtration PRO T4 Kit 4"", AeroZesh T4 Inline Duct Fan w/GrowHub E42A+ Temp. Humidity WiFi-Controller, Carbon Filter & Ducting, Cooling & Ventilation System for Grow Tent, Hydroponics","New","3","0","5","0","0","0","0","CAD","7","26","36","51","","229.99","0.0","229.99","0.0","GoToRestock","3","0.0","0","0","0.0","2.85","1.615185","cubic feet","Oversize","4.845555","CA","gl_lawn_and_garden","81902","4","0","4","7","229.99","1609.93","5979.74","8279.64","11729.49","5","0","0","0","0","0.88","26","26","0","0","2","2","","","","","","","","","","","","","","","34.1","32","2026-04-30","2026-04-27","Yes","No","13.4","34.1","2026-04-27","29","0","1","1","58","N","","",""
"2026-04-30","PB-10K","X002P1TVA3","B08KQ4BY9Y","VIVOSUN 5-Pack 10 Gallon Potato Grow Bags, Fabric Pots with Handle and Roll-up Window, Green","New","0","0","1","0","0","0","0","CAD","14","18","66","84","","35.99","0.0","35.99","0.0","NoExcessInventory","14","0.0","0","0","0.0","3.33","0.285488","cubic feet","Standard","0.0","CA","gl_home","7604","63","0","16","11","35.99","503.86","647.82","2365.34","3013.16","1","0","0","0","0","2.44","75","15","15","45","1","0","","","","","","","","","","","","","","","31.6","36","2026-06-17","2026-04-27","Yes","No","2.1","31.6","2026-04-27","75","0","0","1","85","N","","",""
"2026-04-30","330120x1J","X0027WI6H9","B07T887H59","VIVOSUN 1-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","New","9","0","9","0","0","0","0","CAD","0","0","0","0","Low conversion","12.98","0.0","11.69","0.0","Lower price","","","0","0","","0.55","0.009719","cubic feet","Standard","0.087471","CA","gl_biss","8565","27","0","","","12.98","0.0","0.0","0.0","0.0","9","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","24","2026-05-12","","","","","","2026-04-27","9","0","0","0","27","N","","",""
"2026-04-30","332596K","X0043U4LEP","B0CQJG8YCH","VIVOSUN 2700 GPH Submersible Water Pump with Barrier Bag, 120W Pond Pump with 15FT. Lift Height, Ultra Quiet Aquarium Pump for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","New","62","0","60","7","0","0","0","CAD","7","15","18","24","","104.99","0.0","94.49","0.0","NoRestockExcessActionRequired","2","77.83","16","0","1989.85","0.58","0.360776","cubic feet","Standard","22.368112","CA","gl_home_improvement","6415","366","136","30","61","94.49","661.43","1406.85","1690.32","2236.26","40","20","0","0","0","40.59","52","4","8","40","28","0","","","","","","","","","","","","","","","154.1","0","","2026-04-27","Yes","No","91.2","154.1","2026-04-27","142","28","0","0","366","N","","",""
"2026-04-30","306104-416K","X003VVNEHR","B0875SPZT4","VIVOSUN 4 Inch 16 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps","New","58","0","44","0","0","0","0","CAD","14","58","135","157","","19.99","0.0","19.99","0.0","NoExcessInventory","142","0.0","0","0","0.0","6.18","0.14783","cubic feet","Standard","8.57414","CA","gl_home_improvement","1475","80","0","12","15","19.99","279.86","1132.42","2604.15","3043.93","44","0","0","0","0","18.74","125","70","45","10","30","7","","","","","","","","","","","","","","","11.5","104","2026-07-05","2026-04-27","Yes","No","11.2","11.5","2026-04-27","213","30","0","0","127","N","","",""
"2026-04-30","PL-0001K","X003RS3C9J","B0BB799H1L","VIVOSUN 7 x 10 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","New","209","0","187","0","0","0","0","CAD","40","97","120","127","","39.99","0.0","35.99","0.0","NoRestockExcessActionRequired","7","0.0","0","0","557.58","1.16","0.24923","cubic feet","Standard","52.08907","CA","gl_lawn_and_garden","","333","0","8","22","35.99","1439.6","3621.03","4500.8","4760.73","148","39","0","0","0","49.67","8","0","0","8","5","1","","","","","","","","","","","","","","","99.7","0","","2026-04-27","No","No","61.1","99.7","2026-04-27","217","0","3","2","338","N","","",""
"2026-04-30","332967K","X0026R0BV9","B07L4FWW1F","VIVOSUN 6 Inch 100-Pack Garden Stakes, Galvanized Steel Landscape Stapes 11 Gauge U-Shaped Pins for Weed Barrier Fabric, Ground Cover, Soaker Hose, Irrigation Tubing, Holding Fence","New","169","0","286","0","0","0","0","CAD","18","38","45","45","","22.99","0.0","22.99","0.0","Create Outlet deal","167","18.39","2","0","136.91","0.52","0.045146","cubic feet","Standard","7.629674","CA","gl_lawn_and_garden","4580","366","0","38","106","22.99","401.82","810.62","971.55","971.55","270","16","0","0","0","18.24","200","0","120","80","115","0","","","","","","","","","","","","","","","118.0","0","","2026-04-27","No","No","94.4","118.0","2026-04-27","479","110","1","4","366","N","","",""
"2026-04-30","306143-0616","X000VV26DN","B01731MLFK","VIVOSUN 6 Inch Air Carbon Filter Smelliness Control with Australia Virgin Charcoal for Inline Duct Fan, Grow Tent, Pre-Filter Included, Reversible Flange 6""x 16""","New","1","0","0","1","0","0","0","CAD","","","","","Low conversion","134.93","0.0","97.99","0.0","Lower price","","","0","0","","1.03","1.034444","cubic feet","Oversize","1.034444","CA","gl_major_appliances","13278","1","0","","","97.99","","","","","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","26","2026-04-29","","","","","","2026-04-27","1","0","0","0","1","N","","",""
"2026-04-30","330103K","X0016X79E1","B01EMXI6VA","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","","0","0","6","0","0","0","0","CAD","8","155","600","897","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","5.37","0.247994","cubic feet","Oversize","0.0","CA","gl_lawn_and_garden","144","110","0","4","2","47.99","383.92","7145.65","27435.6","40683.63","6","0","0","0","0","","168","60","0","108","7","4","","","","","","","","","","","","","","","16.4","50","2026-08-03","2026-04-27","Yes","No","5.2","16.4","2026-04-27","168","0","1","6","190","N","","",""
"2026-04-30","CBIN-H220K","X003RDIP3H","B0BML5MRRN","VIVOSUN 220 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","New","12","0","18","0","0","0","0","CAD","11","23","60","68","","59.99","0.0","34.1","0.0","CreateShippingPlan","12","0.0","0","0","0.0","1.81","0.520884","cubic feet","Oversize","6.250608","CA","gl_lawn_and_garden","6853","10","0","5","6","34.1","400.99","980.97","2291.75","2625.09","1","17","0","0","0","1.5","20","20","0","0","5","2","","","","","","","","","","","","","","","73.1","62","2026-04-30","2026-04-27","Yes","No","59.2","73.1","2026-04-27","32","0","3","2","34","N","","",""
"2026-04-30","L000001-50K","X002AUPCIT","B01N7P96NN","VIVOSUN 6 Mil Mylar Film Roll 4 FT X 50 FT Diamond Film Foil Roll Highly Reflective Grow Room (50 FT)","New","38","0","16","16","0","0","0","CAD","3","9","16","18","","75.99","0.0","75.99","0.0","NoRestockExcessActionRequired","9","61.13","17","0","1124.2","0.52","0.35184","cubic feet","Oversize","13.36992","CA","gl_lawn_and_garden","21813","316","41","28","46","68.58","205.74","631.07","1124.6","1268.98","1","15","0","0","0","9.18","27","15","0","12","0","1","","","","","","","","","","","","","","","198.1","0","","2026-04-27","Yes","No","102.3","198.1","2026-04-27","65","0","0","0","366","N","","",""
"2026-04-30","305140-PENK","X004CYKMQX","B0CGZYKSGK","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Black White, UL Certified","New","0","0","9","0","0","0","0","CAD","37","81","122","128","","25.99","0.0","25.99","0.0","NoRestockExcessActionRequired","92","0.0","0","0","0.0","19.85","0.021012","cubic feet","Standard","0.0","CA","gl_kitchen","2033","35","0","4","9","25.99","961.63","2105.19","3170.28","3326.22","9","0","0","0","0","1.84","90","90","0","0","96","1","","","","","","","","","","","","","","","7.0","149","2026-05-20","2026-04-27","No","Yes","7.0","4.3","2026-04-27","182","92","1","3","79","N","","",""
"2026-04-30","311021-30x5K","X0027LF9U7","B01I1D9OT0","VIVOSUN 5-Pack 30 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","New","168","0","248","0","0","0","0","CAD","50","139","216","232","","39.99","0.0","39.99","0.0","NoExcessInventory","305","0.0","0","0","0.0","1.7","0.372217","cubic feet","Standard","62.532456","CA","gl_home","15","111","0","7","15","39.99","1999.5","5513.62","8476.85","9116.69","168","80","0","0","0","96.69","102","16","16","70","75","2","","","","","","","","","","","","","","","51.9","35","2026-07-26","2026-04-27","No","No","42.3","51.9","2026-04-27","319","49","21","5","196","N","","",""
"2026-04-30","306119K","X000WAK32J","B015SLCJ2W","VIVOSUN Variable Fan Speed Controller, Speed Adjuster for Inline Duct Fan in Ventilation System","New","15","0","47","0","0","0","0","CAD","1","4","29","43","","33.99","0.0","33.99","0.0","CreateShippingPlan","60","0.0","0","0","0.0","2.57","0.058999","cubic feet","Standard","0.884985","CA","gl_lawn_and_garden","16352","111","0","39","11","33.99","33.99","135.96","985.71","1461.57","47","0","0","0","0","3.13","24","24","0","0","55","1","","","","","","","","","","","","","","","13.6","35","2026-08-04","2026-04-27","Yes","No","3.4","13.6","2026-04-27","84","45","1","9","173","N","","",""
"2026-04-30","VSE-ASH19K","X004GPQEA1","B0CYZPJMJR","VIVOSUN AeroStream H19 Intelligent Environmental 19L Humidifier with Temp & Humidity Probe, Top Control Panel, Smart Remote Control, Designed Specifically for Use with Grow Tents","New","33","0","35","0","0","0","0","CAD","1","14","33","56","","249.99","0.0","249.99","0.0","NoExcessInventory","35","0.0","0","0","0.0","1.26","2.810235","cubic feet","Oversize","92.737755","CA","gl_kitchen","22218","145","0","32","26","249.99","249.99","3499.86","8249.67","13999.44","8","1","26","0","0","60.19","80","60","0","20","3","0","","","","","","","","","","","","","","","71.4","29","2026-09-07","2026-04-27","Yes","No","71.4","66.8","2026-04-27","115","2","1","0","285","N","","",""
"2026-04-30","GH-E42APRK","X004R4A7VX","B0BS2BVL3Q","VIVOSUN GrowHub Controller E42A+ for Grow Tent, Smart Environmental WiFi-Controller with Temperature, Humidity, VPD, Timer, Cycle, Schedule Controls, Cooling Ventilation Lighting Programming","New","38","0","24","0","0","0","0","CAD","29","29","53","70","","95.99","0.0","95.99","0.0","NoRestockExcessActionRequired","63","0.0","0","0","0.0","5.87","0.056643","cubic feet","Standard","2.152434","CA","gl_home","85571","92","0","25","33","95.99","2783.71","2783.71","5087.47","6719.3","24","0","0","0","0","3.73","144","120","24","0","3","1","","","","","","","","","","","","","","","6.1","50","2026-07-17","2026-04-27","No","Yes","1.0","6.1","2026-04-27","183","1","0","2","247","N","","",""
"2026-04-30","311003-5K","X001M23OUT","B06Y1XVD1P","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Titanium Coated Curved Precision Blades 1-Pack","New","435","0","484","0","0","0","0","CAD","90","174","296","374","","11.99","0.0","8.99","0.0","NoRestockExcessActionRequired","919","0.0","0","0","0.0","0.8","0.007617","cubic feet","Standard","3.313395","CA","gl_home_improvement","199","184","0","21","31","8.99","818.89","1718.24","2932.72","3826.12","2","482","0","0","0","6.9","480","120","240","120","136","3","","","","","","","","","","","","","","","127.5","222","2026-10-17","2026-04-27","No","No","104.2","127.5","2026-04-27","1039","124","4","8","225","N","","",""
"2026-04-30","HGKB-36K","X002R5AZP7","B08GPXVHD8","VIVOSUN Wall-Mounted Hydroponic Grow Kit, 1 Layers 36 Plant Sites 4 Food-Grade PVC-U Pipes Hydroponics Planting System with Water Pump, Pump Timer, Nest Basket and Sponge for Leafy Vegetables","","0","0","2","0","0","0","0","CAD","2","2","4","19","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","3.5","0.994123","cubic feet","Oversize","0.0","CA","gl_lawn_and_garden","20210","0","0","30","10","79.99","159.98","159.98","319.96","1519.81","2","0","0","0","0","","15","15","0","0","2","0","","","","","","","","","","","","","","","20.0","3","2026-04-29","2026-04-27","Yes","No","20.0","15.9","2026-04-27","15","0","0","2","120","N","","",""
"2026-04-30","311011-7K","X0029YJ3KT","B07SN2JKSZ","VIVOSUN 5 Pack 7 Gallon Square Grow Bags, Thick Fabric Bags with Handles","New","45","0","46","0","0","0","0","CAD","4","38","58","65","","27.99","0.0","27.99","0.0","NoExcessInventory","45","0.0","0","0","0.0","1.43","0.207681","cubic feet","Standard","9.345645","CA","gl_home","4719","50","0","6","12","27.99","111.96","1048.63","1566.03","1759.98","18","28","0","0","0","7.43","16","16","0","0","1","0","","","","","","","","","","","","","","","67.3","50","2026-06-04","2026-04-27","Yes","No","35.1","67.3","2026-04-27","61","0","1","0","62","N","","",""
"2026-04-30","VSGB-5K","X0041E9T7R","B0BLBHZ6CS","VIVOSUN 5-Pack 5 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","New","58","0","23","0","0","0","0","CAD","17","65","106","138","","25.99","0.0","25.99","0.0","NoExcessInventory","201","0.0","0","0","0.0","3.39","0.152556","cubic feet","Standard","8.848248","CA","gl_home","1569","196","0","14","22","25.99","441.83","1689.35","2754.94","3586.62","23","0","0","0","0","28.13","180","0","40","140","25","0","","","","","","","","","","","","","","","33.8","48","2026-10-29","2026-04-27","No","No","13.9","33.8","2026-04-27","261","23","2","0","198","N","","",""
"2026-04-30","332576K","X0028L19J1","B07RZKRM13","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","New","0","0","37","0","0","0","0","CAD","34","43","107","144","","28.99","0.0","26.09","0.0","NoRestockExcessActionRequired","248","0.0","0","0","0.0","11.08","0.044128","cubic feet","Standard","0.0","CA","gl_home_improvement","218","290","0","26","26","26.09","911.96","1172.87","2957.43","3971.46","37","0","0","0","0","10.93","288","0","144","144","74","1","","","","","","","","","","","","","","","8.3","0","","2026-04-27","No","Yes","5.0","8.3","2026-04-27","356","68","1","5","296","N","","",""
"2026-04-30","PL-0002K","X003RS5ONV","B0BB7C3V4H","VIVOSUN 10 x 13 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","New","95","0","130","0","0","0","0","CAD","35","85","114","127","","49.99","0.0","44.99","0.0","NoRestockExcessActionRequired","14","0.0","0","0","456.03","1.82","0.431445","cubic feet","Standard","40.987275","CA","gl_lawn_and_garden","","100","0","11","24","44.99","1574.65","3959.15","5303.86","5933.73","130","0","0","0","0","105.9","148","56","40","52","85","1","","","","","","","","","","","","","","","39.6","33","2026-07-27","2026-04-27","No","No","16.8","39.6","2026-04-27","319","76","4","5","210","N","","",""
"2026-04-30","306109-4CK","X004RIQXCV","B0FHQ7WGSX","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","New","45","0","52","0","0","0","0","CAD","14","31","49","51","","28.99","0.0","28.99","0.0","Create Outlet deal","63","23.19","2","0","85.22","2.17","0.213289","cubic feet","Standard","9.598005","CA","gl_home_improvement","6988","133","0","18","36","27.54","384.25","856.68","1360.9","1418.88","50","2","0","0","0","30.51","100","10","90","0","7","1","","","","","","","","","","","","","","","31.6","90","2026-08-27","2026-04-27","No","No","31.6","27.3","2026-04-27","150","5","2","0","145","N","","",""
"2026-04-30","306109-48K","X003VVQ0EV","B07WW7CY9F","VIVOSUN 4 Inch 8 Feet Black Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","New","101","0","103","0","0","0","0","CAD","11","48","79","90","","19.99","0.0","19.99","0.0","NoExcessInventory","177","0.0","0","0","0.0","1.27","0.09549","cubic feet","Standard","9.64449","CA","gl_home_improvement","1475","164","0","14","25","18.99","209.89","919.52","1506.45","1726.34","44","59","0","0","0","16.32","73","30","30","13","32","2","","","","","","","","","","","","","","","66.6","105","2026-09-27","2026-04-27","Yes","No","57.9","66.6","2026-04-27","205","31","1","0","186","N","","",""
